id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
3022059066,20150130T000000,4,2.5,2960.0,223462,2.0,0,0.0,3,10.0,2960,0,2001,0,98030,47.3646,-122.211,2770,16482,4.725
5317100750,20140711T000000,4,4.75,,24085,2.5,0,2.0,5,10.0,3905,670,1926,0,98112,47.6263,-122.284,3900,9687,29.2
1556200205,20141118T000000,5,1.0,1750.0,3861,1.5,0,0.0,3,7.0,1750,0,1903,0,98122,47.6075,-122.295,1700,4255,7.749
8691300860,20150421T000000,4,2.5,3130.0,13202,2.0,0,0.0,3,10.0,3130,0,1996,0,98075,47.5878,-121.976,2840,10470,8.51
5379805910,20141113T000000,5,2.75,2210.0,13500,1.0,0,0.0,5,7.0,1460,750,1963,0,98188,47.4468,-122.282,1590,10850,3.14
546000910,20141203T000000,3,1.75,2040.0,4005,1.5,0,,4,8.0,1740,300,1930,0,98117,47.6885,-122.38,1380,4005,6.2
2787311190,20141114T000000,3,2.5,1780.0,7192,1.0,0,0.0,4,7.0,1250,530,1974,0,98031,47.4093,-122.173,1870,8500,2.525
3650100105,20140926T000000,2,1.0,1050.0,4125,1.0,0,0.0,4,,1050,0,1909,0,98144,47.5736,-122.307,1650,4125,3.925
8961970190,20140512T000000,4,2.5,3040.0,6887,2.0,0,0.0,3,8.0,3040,0,1999,0,98074,47.6073,-122.015,2790,7196,6.47
2482410130,20140610T000000,3,1.75,2430.0,9133,1.0,0,0.0,4,7.0,1410,1020,1978,0,98059,47.5116,-122.157,1980,9592,3.35
2212200050,20141028T000000,4,1.75,1650.0,7200,1.0,0,0.0,3,7.0,1100,550,1977,0,98031,47.3944,-122.187,1620,7374,2.55
2313900165,20140730T000000,3,2.0,1510.0,3750,1.5,0,0.0,4,7.0,1510,0,1928,0,98116,47.5737,-122.383,1500,5000,4.792
2719100355,20141104T000000,3,2.25,2280.0,6150,2.0,0,2.0,3,8.0,2280,0,1984,0,98136,47.5423,-122.385,1920,6150,6.6
1566100625,20140804T000000,3,2.25,1610.0,8296,2.0,0,0.0,3,8.0,1610,0,1978,0,98115,47.7,-122.297,1610,8288,4.5
5467500040,20150304T000000,4,1.75,2180.0,7560,1.0,0,0.0,4,7.0,1560,620,1962,0,98133,47.757,-122.336,1810,7352,3.9
625059036,20140813T000000,5,4.0,4230.0,27295,2.0,1,,3,8.0,3230,1000,1949,1985,98033,47.6803,-122.214,2660,27295,27.0
8122600165,20141015T000000,3,1.0,1500.0,6250,1.0,0,0.0,3,6.0,890,610,1945,0,98126,47.5365,-122.368,1210,6250,2.73
9297300750,20141105T000000,2,1.75,1760.0,4600,1.0,0,0.0,4,7.0,850,910,1926,0,98126,47.5654,-122.372,1150,4800,3.55
3423059177,20141126T000000,5,2.75,2540.0,27007,1.0,0,0.0,3,8.0,1520,1020,1980,2014,98058,47.4326,-122.155,1800,26572,4.2
3876810170,20150505T000000,3,1.0,900.0,9600,1.0,0,0.0,4,7.0,900,0,1970,0,98072,47.7423,-122.173,1220,8240,3.29
525069133,20140805T000000,4,3.25,3900.0,40962,2.0,0,0.0,3,10.0,3900,0,1991,0,98053,47.683,-122.063,1730,11775,7.8
292000070,20150406T000000,5,2.5,2350.0,14197,1.0,0,0.0,4,8.0,1220,1130,1962,0,98004,47.6005,-122.204,2470,11629,8.95
7300000550,20150424T000000,3,2.5,1714.0,3240,2.0,0,0.0,3,8.0,1714,0,2005,0,98055,47.4288,-122.19,1714,3240,3.05
3624079067,,2,2.0,1550.0,435600,1.5,0,0.0,2,7.0,1550,0,1972,0,98065,47.5145,-121.853,1600,217800,3.3
6781200013,20140507T000000,3,1.5,1260.0,1270,2.0,0,0.0,3,,1040,220,2005,0,98133,47.7111,-122.331,1260,1472,2.45
5422430320,20140721T000000,4,2.5,1770.0,6666,2.0,0,0.0,3,,1770,0,1989,0,98023,47.2877,-122.349,1780,6666,3.0995
3387900390,20141007T000000,3,1.75,1410.0,9315,1.0,0,0.0,5,7.0,1410,0,1960,0,98031,47.3969,-122.198,1630,8250,2.55
5398600075,20140825T000000,2,2.0,1600.0,5969,1.0,0,0.0,4,7.0,800,800,1950,0,98116,47.5691,-122.394,1520,5969,5.235
3291800670,20140630T000000,3,2.5,3180.0,7904,1.0,0,0.0,3,8.0,1810,1370,2006,0,98056,47.489,-122.181,1950,7800,4.39
6792100090,20140914T000000,4,2.5,2620.0,10489,2.0,0,0.0,3,,2620,0,1990,0,98052,47.6732,-122.143,2430,7701,6.83
943100220,20140925T000000,3,1.0,1100.0,145490,1.5,0,0.0,4,6.0,1100,0,1915,0,98024,47.5697,-121.898,1100,11610,4.65
2523069172,20140804T000000,3,2.5,3580.0,118047,1.0,0,0.0,3,9.0,3240,340,1992,0,98027,47.4453,-121.98,3240,123275,6.165
7663700968,20140528T000000,7,4.5,4140.0,9066,1.0,0,0.0,3,7.0,2070,2070,1978,0,98125,47.7302,-122.291,1440,1865,5.65
8651610890,20141014T000000,4,3.25,4190.0,10259,2.0,0,0.0,3,,3150,1040,2000,0,98074,47.6332,-122.066,4300,11919,11.5
3885805640,20140704T000000,3,1.5,1300.0,7200,1.0,0,0.0,5,7.0,1300,0,1960,0,98033,47.6821,-122.196,2280,7200,6.25
4024100915,20141231T000000,4,2.75,3250.0,10000,2.0,0,0.0,3,,3250,0,2014,0,98155,47.7557,-122.309,1620,10089,6.89
1180003175,,2,1.0,850.0,6000,1.0,0,0.0,3,6.0,850,0,1924,0,98178,47.4972,-122.224,1100,6000,2.2995
9407100730,20150129T000000,3,1.75,1230.0,10725,1.0,0,0.0,3,7.0,1230,0,1980,0,98045,47.4431,-121.772,1250,10170,3.29
1624079024,20140515T000000,3,2.5,3150.0,151588,2.0,0,0.0,3,,3150,0,2007,0,98024,47.572,-121.926,2410,208652,7.2
798000062,20140801T000000,3,1.75,1770.0,9000,1.0,0,0.0,3,7.0,1090,680,1954,0,98168,47.4997,-122.326,1520,21141,2.86
2768300655,20150317T000000,3,3.0,1880.0,2200,2.0,0,0.0,3,8.0,1520,360,2007,0,98107,47.6666,-122.367,1500,1426,6.3
1770000090,20150407T000000,3,1.75,1950.0,17400,1.0,0,0.0,3,7.0,1210,740,1976,0,98072,47.7424,-122.091,1900,17250,4.84
1931300425,20140908T000000,3,2.5,2170.0,3200,1.5,0,0.0,5,7.0,1280,890,1923,0,98103,47.6543,-122.347,1180,1224,5.39
3456000310,20140804T000000,4,1.75,2480.0,11010,1.0,0,0.0,4,9.0,1630,850,1966,0,98040,47.5378,-122.219,2770,10744,8.4
7889600190,20150113T000000,3,1.0,1590.0,6240,1.0,0,0.0,3,7.0,1060,530,1956,0,98146,47.4936,-122.337,1410,6240,2.29
3057000400,20140708T000000,2,1.5,1090.0,2686,2.0,0,0.0,3,7.0,1090,0,1982,0,98034,47.717,-122.19,1160,2158,2.49
3869900155,20150326T000000,2,2.0,1250.0,1178,2.0,0,0.0,3,7.0,980,270,1996,0,98136,47.5426,-122.387,1270,1242,3.4
2896310160,20140822T000000,4,2.5,3190.0,27806,2.0,0,0.0,3,9.0,3190,0,1997,0,98010,47.3425,-122.03,2810,28619,6.25
9417400110,20140915T000000,4,1.0,1280.0,4840,1.0,0,0.0,3,7.0,940,340,1950,0,98136,47.5477,-122.395,1360,4840,3.9
6371000148,20141125T000000,2,1.5,1130.0,1340,2.0,0,0.0,3,8.0,910,220,2008,0,98116,47.5761,-122.41,1310,1340,4.39108
1995200215,20140826T000000,4,1.75,1850.0,5712,1.0,0,0.0,3,7.0,1850,0,1954,0,98115,47.6966,-122.324,1510,6038,3.52
6928600330,20140820T000000,5,1.75,2170.0,9752,1.0,0,0.0,3,7.0,1100,1070,1962,0,98003,47.3355,-122.331,1810,10609,2.78
7689600360,20140613T000000,2,1.0,710.0,7200,1.0,0,0.0,3,6.0,710,0,1943,0,98178,47.4903,-122.245,960,7200,2.15
2469000010,20150323T000000,4,2.25,2100.0,12172,1.0,0,0.0,5,9.0,2100,0,1961,0,98040,47.5458,-122.227,2400,10713,10.81
4242900285,20140805T000000,4,2.5,1910.0,1502,3.0,0,0.0,3,8.0,1910,0,2014,0,98107,47.6747,-122.393,1520,3888,6.3
7849200635,,2,1.0,900.0,28800,1.0,0,0.0,1,6.0,900,0,1928,0,98065,47.5245,-121.822,1360,7200,2.35
8651401270,20150504T000000,3,1.0,840.0,6500,1.0,0,0.0,5,6.0,840,0,1969,0,98042,47.3637,-122.083,920,4680,2.03
6888900060,20141116T000000,6,3.0,2580.0,8064,1.5,0,0.0,3,7.0,1880,700,1913,0,98118,47.5549,-122.287,1510,6084,3.26
1568100225,20141204T000000,2,1.5,1040.0,8526,1.0,0,0.0,5,6.0,1040,0,1953,0,98155,47.7349,-122.295,1310,8504,3.43
8952900260,20140919T000000,3,1.0,1130.0,12500,1.5,0,0.0,3,7.0,1130,0,1954,0,98118,47.5491,-122.268,2280,8750,3.75
9414610070,20150130T000000,3,1.75,1700.0,9840,1.0,0,,4,8.0,1200,500,1976,0,98027,47.5192,-122.046,2040,14169,5.02775
7212680080,20141015T000000,3,1.75,1700.0,8481,2.0,0,0.0,3,7.0,1700,0,1993,0,98003,47.2623,-122.305,1830,6600,3.0
1461200040,20140714T000000,3,2.5,3070.0,22098,2.0,0,0.0,3,9.0,3070,0,1995,0,98059,47.4724,-122.147,3070,21803,5.29
7308900445,20140724T000000,3,1.0,1870.0,7671,1.0,0,0.0,4,8.0,1720,150,1937,0,98177,47.7162,-122.36,1460,7679,3.75
4331000130,20141017T000000,3,2.0,1770.0,9685,1.0,0,0.0,3,5.0,1770,0,1948,0,98166,47.4753,-122.342,1520,11122,3.15
2623069010,20150116T000000,5,4.0,4720.0,493534,2.0,0,0.0,5,9.0,3960,760,1975,0,98027,47.4536,-122.009,2160,219542,7.45
1591600044,20141010T000000,4,3.25,3140.0,10752,2.0,0,0.0,3,7.0,2300,840,1992,0,98146,47.5022,-122.363,1300,9920,4.09
6411600411,20141209T000000,2,1.0,770.0,7200,1.0,0,0.0,3,,770,0,1951,0,98125,47.7143,-122.325,1320,7139,2.57
3885804225,20140624T000000,2,2.0,,9052,1.0,0,2.0,5,6.0,1460,0,1900,0,98033,47.6857,-122.208,2554,7834,10.1
8113600004,20140520T000000,3,2.5,2660.0,4975,2.0,0,0.0,3,8.0,2660,0,2014,0,98118,47.5487,-122.272,1840,6653,5.9995
641900050,20150206T000000,4,2.25,2160.0,8817,1.0,0,0.0,3,7.0,1460,700,1965,0,98133,47.7595,-122.356,1880,8817,4.9995
123039420,20150428T000000,3,1.0,1300.0,7200,1.0,0,0.0,4,7.0,1300,0,1952,0,98146,47.5063,-122.369,1740,7100,3.09
3432500215,20140610T000000,3,1.75,1540.0,6909,1.0,0,0.0,4,7.0,920,620,1955,0,98155,47.7451,-122.313,1130,6908,3.45
1236300307,20140905T000000,3,2.25,1700.0,8800,1.0,0,0.0,5,7.0,850,850,1969,0,98033,47.6863,-122.189,2180,8960,5.65
8122100290,20140813T000000,2,1.5,940.0,5000,1.0,0,0.0,4,7.0,810,130,1925,0,98126,47.5375,-122.374,940,5026,3.92
109200140,20150506T000000,4,2.5,2300.0,8100,1.0,0,0.0,4,8.0,1360,940,1979,0,98023,47.2979,-122.371,1910,7630,2.99
4222000320,20150422T000000,3,1.0,1260.0,7920,1.0,0,0.0,3,7.0,1260,0,1966,0,98003,47.3452,-122.308,1300,7920,2.4
326049024,20150410T000000,4,2.25,2370.0,11310,1.0,0,,3,8.0,1550,820,1968,0,98155,47.7684,-122.289,1890,8621,6.03
7852190580,20150210T000000,3,2.5,2700.0,6037,2.0,0,0.0,3,8.0,2700,0,2004,0,98065,47.5376,-121.879,2740,6054,5.65
8815400105,,3,1.75,1620.0,4200,1.0,0,0.0,5,7.0,830,790,1945,0,98115,47.6743,-122.285,1580,5000,5.0
5418200295,20150309T000000,3,1.75,1620.0,8438,1.0,0,0.0,4,8.0,1620,0,1961,0,98125,47.703,-122.281,2040,9450,5.495
5379802181,20141119T000000,2,1.0,680.0,8640,1.0,0,0.0,4,,680,0,1951,0,98188,47.4559,-122.289,1320,13140,1.93
4139910180,20150114T000000,5,4.0,4770.0,31570,2.0,0,0.0,3,12.0,4770,0,1990,0,98006,47.5468,-122.123,4520,32070,14.75
3885808210,20150120T000000,3,2.5,2044.0,5610,2.0,0,,4,9.0,2044,0,1996,0,98033,47.6791,-122.209,2440,5610,10.0
8643200061,20140626T000000,5,2.5,2500.0,9583,1.0,0,0.0,3,7.0,1300,1200,1979,0,98198,47.3946,-122.312,2120,19352,2.35
2311400056,20141201T000000,5,3.5,5230.0,8960,2.0,0,0.0,3,11.0,4450,780,2014,0,98004,47.5964,-122.201,2310,9603,19.875
9828201920,20150304T000000,3,1.0,1280.0,3870,1.0,0,0.0,3,7.0,640,640,1945,0,98122,47.6163,-122.294,1280,4800,3.6
1402650110,20140518T000000,3,2.5,2480.0,8342,2.0,0,0.0,3,8.0,2480,0,1986,0,98058,47.4381,-122.134,2300,8303,4.15
1774000200,20141202T000000,3,1.75,1920.0,9102,1.0,0,0.0,3,7.0,1920,0,1968,0,98072,47.7487,-122.082,1920,9760,4.0
7132300550,20150224T000000,3,1.0,1210.0,4000,1.5,0,0.0,3,7.0,1090,120,1928,0,98144,47.5934,-122.308,1210,4000,4.5
8682320320,20140916T000000,2,2.0,1510.0,3961,1.0,0,0.0,3,8.0,1510,0,2010,0,98053,47.709,-122.018,1510,3962,4.85
2921700060,20141027T000000,4,1.0,1920.0,6480,1.5,0,0.0,3,7.0,1920,0,1920,0,98117,47.6897,-122.374,1600,6470,5.35
993002225,,3,2.25,1520.0,1245,3.0,0,0.0,3,8.0,1520,0,2004,0,98103,47.6907,-122.34,1520,1470,4.05
5207200195,20140701T000000,4,2.5,2600.0,7200,2.0,0,0.0,3,7.0,2600,0,1962,2002,98115,47.6944,-122.274,1790,6175,6.915
7262200150,,2,1.0,970.0,18557,1.0,0,0.0,3,6.0,970,0,1939,0,98146,47.5116,-122.37,1150,7200,3.15
3856900005,20140909T000000,6,1.75,2460.0,6000,1.0,0,0.0,4,7.0,1230,1230,1913,0,98115,47.6721,-122.323,1560,4275,5.35
2172000894,20150417T000000,3,1.0,1250.0,10200,1.0,0,0.0,3,6.0,1250,0,1965,0,98178,47.4902,-122.256,1800,8283,2.25
5469501850,20140629T000000,4,2.75,,15540,1.0,0,0.0,4,8.0,2120,830,1974,0,98042,47.3845,-122.152,2840,17136,4.02
624101110,20141002T000000,4,2.25,3440.0,14237,2.0,0,0.0,3,9.0,3440,0,1982,0,98077,47.7241,-122.065,3250,18365,7.25
9505100035,20141105T000000,2,1.0,1250.0,8520,1.0,0,0.0,3,6.0,1250,0,1928,0,98126,47.5158,-122.378,1040,8520,2.0
795000865,20140912T000000,3,1.0,,6173,1.0,0,,3,6.0,780,240,1948,0,98168,47.5042,-122.329,1330,5909,2.35
7994700030,20141023T000000,5,1.75,1660.0,78408,1.5,0,0.0,3,6.0,1660,0,1915,0,98065,47.529,-121.837,1660,78408,2.01
257000263,20141021T000000,4,1.0,1130.0,13927,1.5,0,0.0,3,,1130,0,1929,0,98168,47.4939,-122.3,1800,8274,1.822
7967000150,20140808T000000,4,3.0,2050.0,4000,2.0,0,0.0,3,8.0,2050,0,2014,0,98001,47.3523,-122.275,2050,4000,3.535
1105000229,,5,3.0,2110.0,5260,2.0,0,0.0,3,7.0,1670,440,2002,0,98118,47.5449,-122.272,2110,5260,2.85
7899800915,20150209T000000,2,1.0,710.0,5120,1.0,0,0.0,3,6.0,710,0,1918,0,98106,47.5224,-122.357,1150,1252,2.16
1771000950,20141106T000000,4,1.75,1780.0,9794,1.0,0,0.0,3,7.0,1780,0,1967,0,98077,47.7419,-122.073,1160,9750,3.53
2124049160,20150416T000000,6,3.0,2510.0,5310,1.0,0,0.0,4,7.0,1460,1050,1944,0,98108,47.5533,-122.304,1390,5407,4.4
1623301185,20150123T000000,3,1.75,1780.0,4500,1.0,0,0.0,4,7.0,920,860,1922,0,98117,47.6827,-122.362,1360,4000,6.25
3416601045,20140623T000000,3,1.0,1140.0,4200,2.0,0,,4,7.0,1140,0,1904,0,98144,47.6012,-122.296,1510,4000,3.45
822039111,20150327T000000,3,2.5,2120.0,196995,1.0,0,1.0,3,9.0,2120,0,1997,0,98070,47.4089,-122.459,1304,92423,6.45
1223039173,20150429T000000,4,1.75,2190.0,11625,1.0,0,0.0,4,8.0,2020,170,1956,0,98146,47.4979,-122.363,1920,8855,4.5
7686203195,20150323T000000,3,1.5,1450.0,6875,1.0,0,0.0,4,7.0,1450,0,1961,0,98198,47.4205,-122.316,1270,8000,2.4995
2768300650,20141201T000000,3,2.5,1650.0,1838,2.0,0,0.0,4,7.0,1270,380,1991,0,98107,47.6666,-122.367,1550,1558,4.53
726049202,20150506T000000,3,1.0,1020.0,10200,1.0,0,0.0,4,,1020,0,1954,0,98133,47.7503,-122.348,1170,8188,3.35
9510320150,20141202T000000,4,2.5,2500.0,50595,2.0,0,0.0,3,9.0,2500,0,1997,0,98045,47.4736,-121.731,2765,33720,5.45
8155830060,20140811T000000,3,2.25,1450.0,7562,2.0,0,0.0,3,7.0,1450,0,1994,0,98056,47.5038,-122.189,1650,7625,2.97
9253900271,20150107T000000,5,4.5,4850.0,10584,2.0,1,4.0,3,10.0,3540,1310,2007,0,98008,47.5943,-122.11,3470,18270,35.67
7424700145,20140730T000000,3,3.5,3380.0,3333,3.0,0,0.0,3,10.0,2800,580,2008,0,98122,47.6162,-122.288,2790,5000,11.9
4217401240,20140717T000000,3,2.5,2160.0,6000,1.5,0,0.0,4,8.0,1880,280,1939,0,98105,47.6582,-122.28,2300,6000,9.9
3368900084,20140623T000000,3,1.0,1080.0,6000,1.0,0,0.0,4,7.0,1080,0,1952,0,98133,47.7579,-122.33,1200,7210,2.75
6806100040,20140825T000000,4,2.5,2000.0,5006,2.0,0,0.0,3,7.0,2000,0,2005,0,98058,47.466,-122.147,2410,4889,3.4995
9562200090,20140624T000000,4,3.0,3580.0,35261,1.5,0,0.0,3,10.0,3580,0,1985,0,98072,47.7577,-122.134,3540,36750,9.25
9422400035,20140912T000000,2,2.0,2090.0,6000,2.0,0,1.0,3,7.0,2090,0,1918,1985,98116,47.5732,-122.413,1600,5400,4.775
2547200240,20140622T000000,4,2.5,2370.0,10083,2.0,0,0.0,5,8.0,2370,0,1966,0,98033,47.6715,-122.166,2370,10133,6.87
5652601330,20140604T000000,3,1.5,1020.0,9072,1.0,0,0.0,3,7.0,920,100,1930,0,98115,47.695,-122.301,1620,7930,4.89
1722800835,20140811T000000,2,1.0,770.0,2191,1.0,0,0.0,3,,770,0,1937,0,98108,47.5512,-122.323,940,5000,2.525
3790600080,20150408T000000,3,2.25,1590.0,9960,1.0,0,0.0,3,7.0,1060,530,1976,0,98155,47.7742,-122.287,1860,9760,4.34975
7010700976,20141114T000000,3,1.0,1100.0,5400,1.5,0,0.0,3,7.0,1100,0,1908,0,98199,47.6604,-122.396,1770,4400,5.05
2620069077,,3,1.0,880.0,7648,1.0,0,2.0,4,6.0,880,0,1940,0,98022,47.1963,-121.997,1020,7566,2.15
5249802085,20140902T000000,4,2.0,2380.0,10800,2.0,0,2.0,3,8.0,2380,0,1925,0,98118,47.5682,-122.275,2112,6600,8.55
6306810110,20141117T000000,4,2.5,2714.0,12558,2.0,0,0.0,3,9.0,2714,0,2014,0,98031,47.3522,-122.201,2873,8269,4.8523
1545807180,20150506T000000,4,1.75,1900.0,9861,1.0,0,0.0,4,7.0,1900,0,1967,0,98038,47.3615,-122.057,1720,7967,1.9
2475201070,20140716T000000,3,1.75,1240.0,4000,1.0,0,0.0,3,7.0,1240,0,1986,0,98055,47.4728,-122.191,1570,4586,2.59
2838000180,20150220T000000,3,2.5,2230.0,4006,2.0,0,0.0,3,8.0,2230,0,2014,0,98133,47.73,-122.335,2230,4180,7.0
8564950250,20150107T000000,3,2.5,2810.0,4932,2.0,0,0.0,3,8.0,2810,0,2003,0,98011,47.7739,-122.227,2470,4919,5.28
4397000100,20150324T000000,4,2.5,3140.0,12591,2.0,0,0.0,3,9.0,3140,0,1993,0,98042,47.3826,-122.146,2650,11720,4.64
2325400040,20140922T000000,3,2.25,1900.0,3800,2.0,0,0.0,3,7.0,1900,0,2006,0,98059,47.4866,-122.16,1950,3800,3.53
9433000390,20141218T000000,4,2.75,2840.0,4227,3.0,0,0.0,3,9.0,2840,0,2014,0,98052,47.7097,-122.107,2880,4227,7.8495
1329300070,20150320T000000,4,2.5,2478.0,6079,2.0,0,0.0,3,8.0,2478,0,2012,0,98030,47.3524,-122.175,2279,6079,3.86
224069114,20140829T000000,4,2.5,2470.0,77550,1.0,0,0.0,4,7.0,2470,0,1987,0,98075,47.5888,-122.011,2490,40894,6.35
7831800495,20141002T000000,4,2.5,2150.0,5100,1.5,0,0.0,3,7.0,1290,860,1991,0,98106,47.5338,-122.36,1920,5100,3.465
1441800030,20140706T000000,3,1.75,1480.0,7700,1.0,0,0.0,3,8.0,1480,0,1975,0,98034,47.7225,-122.202,1930,8560,3.95
3121069036,20141208T000000,3,1.75,3020.0,360241,2.0,0,0.0,3,8.0,3020,0,1992,0,98092,47.2662,-122.088,1890,209959,6.17
8887001215,,3,1.75,1860.0,48076,1.5,0,0.0,4,8.0,1860,0,1929,0,98070,47.5051,-122.461,1410,23066,4.07185
3622069114,20140909T000000,4,3.5,3420.0,33106,2.0,0,0.0,3,,3420,0,2004,0,98010,47.3554,-121.986,3420,36590,6.55
3432500760,20140818T000000,3,1.0,1440.0,8287,1.5,0,0.0,4,,1440,0,1928,0,98155,47.7438,-122.315,1330,8285,3.7
2436200395,20140610T000000,3,3.0,2940.0,4622,2.0,0,0.0,4,,2230,710,1988,0,98105,47.6641,-122.293,1580,4000,10.7
6648701740,20150220T000000,5,2.5,2140.0,10320,1.0,0,0.0,4,7.0,1330,810,1967,0,98031,47.3927,-122.194,2050,8964,2.7
8568010310,20140912T000000,3,2.5,2300.0,27566,2.0,0,0.0,3,9.0,2300,0,1995,0,98019,47.7369,-121.96,2480,16650,5.1
6190701484,20150311T000000,7,3.5,2830.0,8625,1.0,0,0.0,4,8.0,1830,1000,1957,0,98133,47.7493,-122.355,1570,8400,4.5
537000130,20140908T000000,1,2.25,2060.0,10600,1.5,0,0.0,3,7.0,1560,500,1927,1983,98003,47.3291,-122.304,2060,11880,3.6
9378700190,20150316T000000,4,3.25,2360.0,8344,2.0,0,0.0,3,,2360,0,1990,0,98058,47.4403,-122.126,1860,8410,3.19
4441300440,20140512T000000,4,1.75,2120.0,4650,1.0,0,1.0,3,7.0,1190,930,1951,0,98117,47.6964,-122.4,2070,6487,5.82
1999700045,20140502T000000,3,1.5,1340.0,7912,1.5,0,0.0,3,7.0,1340,0,1955,0,98133,47.7658,-122.339,1480,7940,3.13
5104450440,20141113T000000,3,2.0,1810.0,10684,2.0,0,,3,8.0,1810,0,1987,0,98058,47.4619,-122.153,2140,9657,2.525
9521100867,20140711T000000,3,3.25,1380.0,1121,3.0,0,,3,8.0,1380,0,2008,0,98103,47.6617,-122.349,1310,1405,4.75
4221250340,20150409T000000,3,2.5,2280.0,4757,2.0,0,0.0,3,8.0,2280,0,2003,0,98075,47.5901,-122.018,2280,4534,6.25
6802210210,20150303T000000,3,2.25,1230.0,11601,1.0,0,0.0,4,7.0,910,320,1992,0,98022,47.1955,-121.991,1820,8465,2.73
185000161,20141015T000000,3,1.0,1780.0,7800,1.0,0,0.0,3,7.0,1060,720,1957,0,98178,47.4932,-122.263,1450,7800,2.61
9528102865,20150226T000000,5,3.0,3030.0,4120,1.5,0,0.0,4,7.0,1930,1100,1913,0,98115,47.6771,-122.319,1280,3090,7.945
250000010,20140924T000000,4,3.5,3845.0,8400,2.0,0,0.0,3,10.0,3845,0,2013,0,98004,47.6354,-122.198,1710,8400,17.5
2560801222,20140618T000000,3,2.25,1990.0,6350,2.0,0,0.0,3,7.0,1990,0,1967,0,98198,47.3822,-122.316,1220,6250,1.8
3299610260,20150421T000000,3,2.5,3510.0,9824,2.0,0,0.0,3,9.0,3510,0,2002,0,98075,47.5635,-122.032,3510,10588,9.48
8648900110,20140826T000000,3,2.5,1940.0,3211,2.0,0,0.0,3,8.0,1940,0,2009,0,98027,47.5644,-122.093,1880,3078,5.55
2663000580,20140919T000000,4,1.0,1820.0,4000,2.0,0,0.0,3,8.0,1820,0,1923,0,98102,47.6259,-122.321,2050,4000,8.25
3303990410,20141111T000000,5,3.25,4010.0,12110,2.0,0,0.0,3,11.0,4010,0,2003,0,98059,47.5228,-122.151,4010,12334,10.965
4031700210,20141117T000000,3,1.5,1600.0,10548,1.0,0,0.0,4,7.0,1600,0,1962,0,98001,47.2925,-122.284,2880,13609,2.2
5437600140,20150110T000000,4,2.5,2240.0,5105,2.0,0,0.0,4,8.0,2240,0,2002,0,98042,47.3922,-122.165,1920,5288,3.25
3331000070,20140606T000000,4,2.5,2820.0,6180,2.0,0,,3,9.0,2050,770,2013,0,98118,47.5529,-122.281,1390,4635,7.35
8001600150,20150310T000000,3,1.5,1810.0,8232,1.0,0,0.0,3,8.0,1810,0,1988,0,98001,47.3195,-122.273,2260,8491,3.0
5379805260,,4,3.5,2260.0,30250,2.0,0,0.0,3,7.0,2260,0,2013,0,98188,47.4493,-122.281,1270,16350,4.002
2742100016,20150416T000000,3,1.0,940.0,5650,1.0,0,0.0,3,6.0,940,0,1949,0,98118,47.5551,-122.292,1180,5276,2.6
625049281,20140521T000000,2,1.0,1030.0,4841,1.0,0,0.0,3,,920,110,1939,0,98103,47.686,-122.341,1530,4944,5.35
5702500050,20141104T000000,1,0.0,600.0,24501,1.0,0,0.0,2,3.0,600,0,1950,0,98045,47.5316,-121.749,990,22549,2.8
9477001280,20140506T000000,4,2.0,1520.0,7983,1.0,0,0.0,5,7.0,1520,0,1967,0,98034,47.7357,-122.193,1520,7783,4.25
3432501395,20140924T000000,4,2.75,2170.0,5988,2.0,0,0.0,3,8.0,2170,0,2014,0,98155,47.7484,-122.317,1170,8147,5.51
2749600245,20140617T000000,3,2.0,1380.0,4800,1.0,0,0.0,3,7.0,1380,0,1948,0,98199,47.651,-122.369,1740,5640,6.4
8820903380,20140728T000000,6,2.25,2660.0,13579,2.0,0,0.0,3,7.0,2660,0,1937,1990,98125,47.7142,-122.286,1120,8242,4.52
5245600105,20140916T000000,3,1.0,1190.0,9199,1.0,0,0.0,3,7.0,1190,0,1955,0,98148,47.4258,-122.322,1190,9364,2.28
4172100050,20140825T000000,3,1.75,1750.0,3250,1.5,0,0.0,4,7.0,1230,520,1929,0,98117,47.6807,-122.366,1480,3600,5.2495
9274202165,20150120T000000,3,1.75,1570.0,4375,1.0,0,0.0,3,7.0,970,600,1940,0,98116,47.5889,-122.389,1790,5750,5.6
126059021,20150402T000000,4,1.0,1020.0,42966,1.5,0,0.0,4,6.0,1020,0,1922,0,98072,47.7617,-122.11,2250,37680,2.0
7852020590,20150305T000000,3,2.5,2100.0,5112,2.0,0,0.0,3,8.0,2100,0,1999,0,98065,47.5338,-121.867,2100,4370,4.999
4023500352,,5,2.5,2840.0,9425,1.0,0,0.0,4,7.0,1590,1250,1962,0,98155,47.7609,-122.297,1900,11600,4.25
7760400350,20141205T000000,3,2.0,1280.0,13356,1.0,0,0.0,3,7.0,1280,0,1994,0,98042,47.3715,-122.074,1590,8071,2.32
2124069103,20150505T000000,3,1.75,1510.0,18439,1.0,0,0.0,3,,1510,0,1971,0,98027,47.5491,-122.046,1600,34326,3.74
3971701300,20141220T000000,2,1.0,1360.0,9367,1.0,0,,4,6.0,680,680,1924,0,98155,47.7689,-122.315,1360,7543,2.55
