"Date","Customer_Age","Customer_Gender","Country","State","Product","Order_Quantity"
"2024-04-12",35,"M","Canada","British Columbia","BK_120",1
"2024-03-14",35,"M","United States","California","BK_112",2
"2023-12-09",44,"M","United Kingdom","England","BK_112",2
"2024-04-06",46,"F","Germany","Nordrhein-Westfalen","BK_109",1
"2024-05-17",31,"M","Germany","Nordrhein-Westfalen","BK_117",1
"2024-06-22",30,"M","France","Nord","BK_114",3
"2024-03-17",34,"M","United States","California","BK_118",1
"2024-06-11",34,"M","United States","California","BK_118",2
"2024-01-04",35,"F","United States","California","BK_119",3
"2024-01-18",44,"F","United States","California","BK_120",3
"2024-04-26",40,"F","United States","California","BK_123",1
"2024-02-28",40,"F","United States","Washington","BK_118",1
"2023-11-19",40,"M","Germany","Saarland","BK_109",1
"2024-06-24",42,"F","United Kingdom","England","BK_111",1
"2024-01-05",48,"F","United Kingdom","England","BK_113",1
"2024-05-09",49,"M","France","Seine (Paris)","BK_111",1
"2024-05-27",41,"M","France","Hauts de Seine","BK_113",1
"2023-09-19",28,"M","Germany","Saarland","BK_117",1
"2024-01-30",34,"M","Germany","Nordrhein-Westfalen","BK_116",2
"2024-05-03",37,"F","France","Seine et Marne","BK_116",2
"2024-04-28",32,"M","Canada","British Columbia","BK_110",2
"2023-08-13",28,"F","Germany","Nordrhein-Westfalen","BK_116",3
"2024-02-25",28,"M","Germany","Nordrhein-Westfalen","BK_124",2
"2024-06-10",50,"F","Germany","Saarland","BK_108",3
"2024-06-07",42,"F","France","Nord","BK_108",2
"2024-06-04",35,"F","United States","Oregon","BK_105",2
"2024-06-19",45,"F","France","Nord","BK_113",1
"2024-05-15",34,"F","United States","California","BK_110",1
"2024-02-01",41,"M","United States","California","BK_113",1
"2024-02-06",38,"M","United States","California","BK_112",1
"2023-10-23",28,"M","United States","California","BK_108",1
"2023-12-31",28,"M","United States","California","BK_108",1
"2024-06-17",33,"F","United States","Washington","BK_130",1
"2024-05-24",43,"F","United States","California","BK_130",3
"2023-11-07",58,"M","United States","California","BK_132",1
"2024-05-23",39,"M","United Kingdom","England","BK_128",1
"2024-02-17",57,"M","United States","Washington","BK_131",1
"2023-09-02",46,"F","France","Essonne","BK_129",1
"2024-06-26",28,"M","United States","California","BK_132",1
"2024-06-25",22,"M","United States","California","BK_137",1
"2024-03-25",34,"F","United States","Oregon","BK_135",3
"2024-06-22",34,"F","United States","Oregon","BK_135",1
"2023-12-20",19,"F","Australia","South Australia","BK_135",1
"2024-04-04",28,"F","France","Loiret","BK_131",1
"2024-04-10",23,"M","United Kingdom","England","BK_130",1
"2023-12-29",24,"F","United Kingdom","England","BK_130",1
"2023-12-24",41,"F","United States","Washington","BK_140",1
"2023-12-31",32,"F","Germany","Saarland","BK_131",1
"2024-02-08",19,"M","United States","California","BK_146",1
"2023-11-30",48,"F","Australia","New South Wales","BK_145",3
"2023-11-17",19,"F","United States","California","BK_148",1
"2023-12-28",36,"F","Germany","Nordrhein-Westfalen","BK_132",1
"2023-11-28",23,"F","United States","California","BK_147",1
"2024-03-23",23,"M","United States","California","BK_149",1
"2024-03-14",37,"M","United States","California","BK_160",1
"2024-06-29",27,"F","France","Loiret","BK_137",1
"2023-12-01",31,"M","United States","Washington","BK_160",1
"2023-08-24",30,"F","United Kingdom","England","BK_131",1
"2024-06-14",30,"M","France","Essonne","BK_136",1
"2023-11-29",23,"F","United Kingdom","England","BK_130",1
"2024-03-15",23,"F","United Kingdom","England","BK_130",1
"2024-04-06",43,"F","Canada","British Columbia","BK_147",1
"2024-04-16",32,"F","Germany","Hessen","BK_131",2
"2023-10-03",17,"F","Australia","Victoria","BK_157",3
"2024-02-28",27,"F","France","Nord","BK_140",2
"2024-05-19",32,"F","United States","California","BK_155",1
"2023-10-10",36,"F","United States","California","BK_161",1
"2024-03-12",36,"F","United States","California","BK_161",1
"2024-06-08",51,"F","Australia","New South Wales","BK_141",1
"2024-06-15",38,"F","Germany","Saarland","BK_135",1
"2023-11-07",27,"M","Germany","Hamburg","BK_138",2
"2023-10-02",45,"M","France","Seine (Paris)","BK_133",1
"2023-11-10",23,"M","United States","Washington","BK_164",1
"2024-02-07",31,"F","United States","California","BK_155",1
"2024-05-08",43,"M","Australia","New South Wales","BK_130",1
"2024-05-19",42,"F","Canada","British Columbia","BK_136",1
"2023-12-20",33,"M","France","Yveline","BK_136",3
"2023-09-19",17,"M","Australia","Tasmania","BK_128",1
"2024-06-28",38,"M","United Kingdom","England","BK_136",1
"2023-12-19",53,"F","United Kingdom","England","BK_136",2
"2024-01-12",40,"F","Australia","Victoria","BK_131",3
"2024-06-21",50,"F","United States","Washington","BK_142",3
"2024-03-07",41,"M","United Kingdom","England","BK_137",1
"2023-12-26",51,"F","Australia","Tasmania","BK_131",2
"2023-12-13",24,"F","France","Yveline","BK_148",1
"2024-06-17",24,"M","Germany","Nordrhein-Westfalen","BK_138",1
"2023-11-23",31,"F","United States","New York","BK_165",1
"2023-11-30",31,"M","Australia","New South Wales","BK_131",1
"2023-12-08",42,"F","Australia","New South Wales","BK_132",2
"2024-02-14",31,"F","United States","Washington","BK_142",3
"2024-04-28",39,"M","United States","California","BK_142",1
"2023-12-20",36,"M","Germany","Saarland","BK_144",1
"2023-12-13",37,"F","United Kingdom","England","BK_144",3
"2023-12-20",37,"F","United Kingdom","England","BK_144",1
"2024-02-16",22,"M","Germany","Hessen","BK_141",1
"2024-02-24",42,"F","France","Yveline","BK_142",2
"2024-02-18",19,"M","Australia","New South Wales","BK_132",2
"2024-05-28",38,"F","France","Nord","BK_137",1
"2024-03-19",50,"F","United States","California","BK_143",1
"2023-08-07",30,"M","Australia","Victoria","BK_129",2
"2024-04-22",34,"M","Australia","Victoria","BK_128",2
"2023-12-16",34,"F","Australia","New South Wales","BK_131",2
"2023-08-09",39,"M","Australia","Victoria","BK_129",2
"2024-06-17",39,"M","Australia","Victoria","BK_129",1
"2024-03-17",43,"F","Australia","Victoria","BK_132",1
"2023-09-18",41,"F","Australia","Queensland","BK_130",1
"2024-01-08",46,"F","United States","California","BK_144",1
"2024-04-11",46,"F","Germany","Nordrhein-Westfalen","BK_147",1
"2023-12-11",25,"F","Australia","New South Wales","BK_130",2
"2024-05-01",43,"F","Germany","Saarland","BK_147",2
"2024-04-11",28,"F","Germany","Bayern","BK_141",2
"2023-11-22",29,"F","United Kingdom","England","BK_145",1
"2024-06-07",29,"F","United Kingdom","England","BK_145",3
"2024-02-21",31,"F","France","Essonne","BK_150",1
"2023-08-29",34,"M","France","Yveline","BK_135",1
"2023-12-19",37,"F","United States","California","BK_149",1
"2023-11-04",39,"M","United States","Washington","BK_145",1
"2023-11-27",39,"M","United States","Washington","BK_145",3
"2023-11-28",39,"M","United States","Washington","BK_145",1
"2023-11-09",40,"F","Australia","New South Wales","BK_130",1
"2024-01-17",42,"M","Germany","Nordrhein-Westfalen","BK_155",1
"2023-10-12",49,"M","France","Seine (Paris)","BK_152",1
"2023-11-10",21,"F","Australia","New South Wales","BK_128",2
"2023-12-04",21,"F","Australia","New South Wales","BK_128",1
"2023-10-13",28,"M","United States","Washington","BK_149",1
"2023-11-26",34,"F","United States","California","BK_135",3
"2024-02-15",34,"F","United States","California","BK_135",1
"2024-05-24",34,"F","United States","California","BK_135",1
"2024-04-07",25,"F","United Kingdom","England","BK_154",3
"2024-06-13",18,"M","United States","California","BK_146",2
"2024-01-22",55,"F","United States","California","BK_149",1
"2023-12-20",54,"M","United States","California","BK_148",1
"2024-01-23",48,"F","United States","California","BK_146",1
"2024-05-17",45,"F","Canada","British Columbia","BK_133",1
"2024-04-08",41,"F","United States","Oregon","BK_133",1
"2024-02-28",40,"M","United States","California","BK_147",1
"2024-04-11",40,"M","United States","California","BK_147",1
"2024-05-12",27,"F","United Kingdom","England","BK_157",3
"2024-06-11",35,"F","France","Garonne (Haute)","BK_147",1
"2024-05-07",56,"F","Germany","Hamburg","BK_165",1
"2024-01-13",29,"F","Germany","Saarland","BK_142",1
"2024-05-06",29,"F","Germany","Saarland","BK_142",1
"2023-12-03",35,"M","Australia","New South Wales","BK_138",3
"2023-09-05",35,"F","Australia","New South Wales","BK_134",1
"2023-12-19",35,"F","Australia","New South Wales","BK_134",1
"2023-09-26",36,"M","Germany","Brandenburg","BK_146",3
"2024-01-31",56,"F","Australia","New South Wales","BK_140",2
"2023-11-14",59,"F","United States","California","BK_163",1
"2024-05-25",46,"M","Australia","New South Wales","BK_140",1
"2024-06-25",35,"F","United States","California","BK_149",3
"2024-01-18",45,"M","United Kingdom","England","BK_154",3
"2023-10-28",27,"F","United States","California","BK_165",1
"2023-12-30",30,"M","Canada","British Columbia","BK_164",1
"2024-05-10",33,"F","United States","Oregon","BK_145",3
"2023-08-10",33,"M","United States","California","BK_163",1
"2024-05-19",33,"M","United States","California","BK_163",2
"2024-05-28",33,"M","United States","California","BK_163",1
"2023-09-12",35,"M","United States","California","BK_131",2
"2024-05-24",35,"M","United States","California","BK_131",1
"2024-06-01",35,"M","United States","California","BK_131",1
"2024-04-30",49,"F","United States","California","BK_148",1
"2023-10-03",24,"F","Australia","New South Wales","BK_136",1
"2023-12-30",24,"F","Australia","New South Wales","BK_136",1
"2023-09-22",38,"F","Australia","Victoria","BK_140",1
"2024-06-27",17,"M","United States","Washington","BK_163",2
"2023-12-15",24,"M","United States","Washington","BK_131",1
"2023-09-16",30,"F","Germany","Bayern","BK_142",1
"2024-05-04",31,"F","Germany","Nordrhein-Westfalen","BK_165",3
"2024-04-24",22,"F","United Kingdom","England","BK_143",1
"2024-04-26",20,"M","Australia","Queensland","BK_133",1
"2024-05-23",37,"M","France","Nord","BK_142",1
"2023-12-06",29,"M","Germany","Hessen","BK_164",1
"2024-04-23",29,"M","Germany","Hessen","BK_164",1
"2024-03-20",29,"F","France","Seine (Paris)","BK_147",1
"2023-08-12",32,"M","Germany","Saarland","BK_165",1
"2024-06-26",45,"M","Canada","British Columbia","BK_132",1
"2024-03-04",35,"F","Australia","Queensland","BK_138",2
"2023-12-26",37,"M","Australia","New South Wales","BK_137",3
"2023-12-16",26,"M","United States","Washington","BK_162",1
"2024-04-09",25,"M","United States","Washington","BK_162",1
"2023-08-19",24,"M","United Kingdom","England","BK_162",3
"2024-06-14",33,"F","United States","California","BK_162",3
"2023-09-10",28,"M","Australia","New South Wales","BK_142",1
"2024-01-23",46,"M","United States","California","BK_130",1
"2023-09-12",35,"M","Australia","Victoria","BK_148",1
"2023-09-07",23,"F","Australia","New South Wales","BK_142",2
"2024-02-14",24,"M","Australia","Queensland","BK_142",1
"2024-06-26",30,"F","Germany","Nordrhein-Westfalen","BK_163",1
"2024-03-25",28,"M","France","Seine (Paris)","BK_148",1
"2024-06-25",28,"M","France","Seine (Paris)","BK_148",2
"2023-12-04",37,"M","Germany","Saarland","BK_145",1
"2024-03-01",28,"F","France","Seine (Paris)","BK_141",1
"2024-06-24",38,"M","United States","California","BK_130",1
"2023-11-03",29,"M","Australia","Victoria","BK_147",1
"2023-10-21",35,"M","Australia","Queensland","BK_141",3
"2024-02-16",24,"M","Australia","New South Wales","BK_143",3
"2023-09-12",22,"M","Australia","South Australia","BK_145",1
"2024-05-12",25,"M","Australia","New South Wales","BK_146",3
"2024-01-27",47,"M","Australia","New South Wales","BK_165",1
"2024-04-10",47,"M","Australia","New South Wales","BK_146",1
"2024-02-22",44,"F","Australia","South Australia","BK_146",2
"2024-04-16",54,"M","Australia","New South Wales","BK_152",1
"2023-11-03",25,"F","Canada","British Columbia","BK_135",3
"2023-12-13",34,"F","United Kingdom","England","BK_142",2
"2024-06-29",34,"F","United Kingdom","England","BK_142",1
"2024-05-06",19,"M","Australia","Queensland","BK_157",1
"2024-06-17",50,"F","Australia","New South Wales","BK_151",1
"2024-05-18",49,"F","Australia","New South Wales","BK_156",1
"2024-05-05",45,"M","Australia","New South Wales","BK_159",1
"2024-02-17",43,"M","Australia","Victoria","BK_161",1
"2023-11-17",34,"F","Canada","British Columbia","BK_133",1
"2023-12-12",26,"M","Australia","Victoria","BK_152",1
"2023-08-25",29,"M","Canada","British Columbia","BK_163",1
"2024-06-14",42,"F","Australia","Queensland","BK_150",2
"2023-08-02",31,"M","Australia","Queensland","BK_163",1
"2024-02-03",31,"F","United Kingdom","England","BK_164",1
"2023-11-01",39,"F","United Kingdom","England","BK_163",1
"2023-11-14",39,"F","United Kingdom","England","BK_163",1
"2023-11-29",39,"F","United Kingdom","England","BK_163",1
"2023-12-14",36,"M","Australia","Queensland","BK_148",1
"2023-12-31",58,"M","United Kingdom","England","BK_146",2
"2024-04-20",49,"M","United States","California","BK_129",1
"2024-04-25",49,"M","United States","California","BK_129",1
"2024-06-29",49,"M","United States","California","BK_129",1
"2024-04-11",31,"M","United States","California","BK_132",3
"2023-10-25",44,"F","Australia","Queensland","BK_163",1
"2024-03-10",41,"M","Australia","New South Wales","BK_163",1
"2023-08-26",29,"F","United States","California","BK_130",1
"2023-09-25",29,"F","United States","California","BK_130",1
"2024-04-21",39,"F","United States","California","BK_130",1
"2023-08-08",43,"M","United States","Oregon","BK_130",2
"2024-03-20",32,"F","Canada","British Columbia","BK_130",1
"2023-11-22",30,"M","United Kingdom","England","BK_163",2
"2024-04-29",30,"M","United Kingdom","England","BK_163",1
"2024-06-21",43,"M","United States","California","BK_129",3
"2023-08-21",28,"F","Germany","Saarland","BK_164",1
"2024-01-02",44,"F","Germany","Saarland","BK_136",1
"2023-12-20",29,"M","United States","California","BK_130",1
"2024-03-28",39,"F","United States","Washington","BK_132",1
"2024-04-09",39,"F","United States","Washington","BK_132",1
"2023-11-27",29,"M","Australia","New South Wales","BK_162",2
"2024-02-07",29,"M","Australia","New South Wales","BK_162",3
"2024-02-20",29,"M","Australia","New South Wales","BK_162",3
"2023-08-22",34,"M","United States","California","BK_130",3
"2024-01-21",34,"M","United States","California","BK_130",3
"2023-09-23",35,"F","France","Yveline","BK_162",1
"2023-09-07",48,"F","Canada","British Columbia","CL_113",16
"2024-01-09",34,"M","United Kingdom","England","CL_113",29
"2023-09-27",25,"M","United States","Oregon","CL_112",13
"2024-07-27",37,"M","Australia","Victoria","CL_114",11
"2023-09-21",57,"F","United Kingdom","England","CL_112",1
"2024-01-11",34,"M","United States","Washington","CL_114",21
"2023-11-12",41,"F","United States","California","CL_114",28
"2023-12-10",20,"F","United Kingdom","England","CL_114",10
"2023-09-29",28,"F","United States","California","CL_114",30
"2024-05-19",52,"M","Canada","British Columbia","CL_114",27
"2023-11-12",22,"M","United Kingdom","England","CL_112",3
"2023-10-04",54,"F","Canada","British Columbia","CL_113",2
"2023-10-27",33,"M","Canada","British Columbia","CL_112",19
"2023-08-13",59,"M","Canada","British Columbia","CL_113",13
"2024-01-19",25,"F","United Kingdom","England","CL_112",26
"2024-04-19",31,"M","United States","California","CL_113",19
"2024-04-05",32,"F","United States","Washington","CL_112",7
"2024-04-19",68,"M","United States","Washington","CL_113",3
"2023-08-12",21,"M","United States","Washington","CL_114",10
"2023-11-14",24,"F","United States","Washington","CL_112",21
"2024-05-19",31,"F","United States","California","CL_113",13
"2023-12-21",40,"M","United States","Oregon","CL_114",22
"2024-06-27",40,"M","United States","Oregon","CL_114",4
"2024-05-04",52,"F","United States","California","CL_112",21
"2024-04-29",39,"F","United States","Washington","CL_113",20
"2024-07-21",24,"M","United States","California","CL_113",7
"2024-03-10",37,"M","United States","California","CL_114",15
"2024-02-26",29,"M","United States","Washington","CL_112",5
"2023-12-26",19,"F","United States","Washington","CL_112",27
"2024-04-07",44,"F","United States","Oregon","CL_113",29
"2024-06-06",59,"M","United States","California","CL_112",19
"2023-08-22",21,"F","United States","California","CL_114",8
"2024-06-19",36,"F","United States","California","CL_113",24
"2024-05-07",52,"M","United States","Washington","CL_112",9
"2023-09-30",47,"M","United States","California","CL_114",7
"2024-01-15",47,"M","United States","California","CL_114",13
"2023-10-08",31,"M","United States","Washington","CL_114",19
"2023-10-11",24,"M","United States","Washington","CL_113",4
"2024-01-27",36,"F","United States","Oregon","CL_113",11
"2024-07-22",36,"M","United States","California","CL_114",28
"2024-02-19",34,"F","United States","California","CL_114",11
"2024-05-03",34,"M","United States","California","CL_114",7
"2024-06-14",43,"M","United States","California","CL_113",14
"2023-10-21",41,"M","United States","Washington","CL_113",15
"2023-12-05",18,"M","Australia","New South Wales","CL_114",17
"2024-04-06",33,"F","Australia","Queensland","CL_114",22
"2023-12-07",23,"F","Australia","New South Wales","CL_113",19
"2023-10-06",30,"F","Australia","New South Wales","CL_113",28
"2023-11-21",27,"F","Australia","Queensland","CL_113",23
"2023-10-04",46,"F","Canada","British Columbia","CL_113",3
"2023-11-27",22,"M","Canada","British Columbia","CL_113",31
"2023-11-07",38,"F","Australia","Victoria","CL_113",2
"2024-03-10",48,"M","Canada","British Columbia","CL_113",12
"2023-08-14",20,"M","Canada","British Columbia","CL_113",27
"2024-02-03",46,"M","Canada","British Columbia","CL_112",23
"2024-01-07",31,"M","Canada","British Columbia","CL_115",1
"2024-07-19",26,"F","Australia","New South Wales","CL_115",11
"2023-10-23",28,"M","United States","California","CL_116",26
"2024-01-25",28,"M","United States","California","CL_116",24
"2024-01-13",58,"F","United States","California","CL_115",26
"2024-03-13",38,"F","United States","Washington","CL_115",13
"2024-03-02",18,"F","United Kingdom","England","CL_115",14
"2024-06-12",26,"F","United States","Oregon","CL_115",13
"2024-01-18",35,"M","Canada","British Columbia","CL_116",15
"2024-03-31",35,"F","France","Seine (Paris)","CL_115",28
"2024-03-19",36,"F","United States","California","CL_116",14
"2024-01-06",33,"M","United Kingdom","England","CL_116",28
"2023-12-07",41,"M","United Kingdom","England","CL_115",5
"2024-05-24",41,"M","United Kingdom","England","CL_115",11
"2024-04-28",34,"F","Australia","Queensland","CL_115",15
"2024-04-27",27,"M","Germany","Saarland","CL_116",18
"2024-01-28",34,"M","Canada","British Columbia","CL_115",18
"2024-02-03",29,"M","Australia","New South Wales","CL_115",28
"2024-03-09",42,"M","Canada","British Columbia","CL_115",14
"2023-12-02",39,"M","United States","Washington","CL_116",5
"2023-08-12",34,"F","United States","California","CL_115",5
"2024-01-25",41,"M","United States","Washington","CL_115",3
"2024-04-27",39,"M","United States","California","CL_116",16
"2023-10-26",32,"M","Australia","Queensland","CL_116",7
"2024-06-14",36,"M","United States","Oregon","CL_115",24
"2023-10-17",46,"M","United States","California","CL_115",13
"2023-12-07",60,"F","Australia","New South Wales","CL_115",28
"2024-04-26",51,"M","Australia","Victoria","AC_123",24
"2024-05-16",50,"F","Australia","New South Wales","AC_120",7
"2023-09-02",42,"F","Australia","Queensland","AC_120",18
"2024-03-01",53,"F","United States","Washington","AC_121",7
"2023-12-15",53,"F","United States","California","AC_116",30
"2023-08-12",48,"F","Canada","British Columbia","AC_121",5
"2024-06-15",48,"F","Canada","British Columbia","AC_121",21
"2023-08-09",47,"F","United States","Oregon","AC_115",24
"2023-10-02",46,"F","United States","Oregon","AC_113",8
"2024-04-02",46,"F","United States","Oregon","AC_113",10
"2023-10-27",45,"M","United States","California","AC_120",24
"2024-06-18",42,"F","United Kingdom","England","AC_120",2
"2023-12-06",64,"M","Canada","British Columbia","AC_116",23
"2024-01-12",64,"M","Canada","British Columbia","AC_116",8
"2023-10-22",33,"F","United States","Washington","AC_120",16
"2024-03-07",33,"F","United States","Washington","AC_120",3
"2024-01-10",43,"F","United States","Oregon","AC_120",25
"2023-11-25",57,"M","Canada","British Columbia","AC_120",16
"2023-08-13",29,"F","Canada","British Columbia","AC_115",18
"2023-08-12",40,"F","France","Seine Saint Denis","AC_120",1
"2024-05-20",27,"M","Germany","Hessen","AC_123",6
"2023-08-14",46,"F","Germany","Hessen","AC_120",20
"2023-11-13",29,"M","France","Seine (Paris)","AC_113",16
"2023-11-04",46,"F","France","Seine et Marne","AC_113",18
"2024-05-30",25,"M","Australia","Victoria","AC_120",24
"2023-11-02",23,"F","Canada","British Columbia","AC_120",30
"2023-09-29",30,"F","France","Val d'Oise","AC_116",12
"2023-10-05",30,"F","France","Val d'Oise","AC_116",4
"2023-11-30",30,"F","France","Val d'Oise","AC_116",25
"2024-02-21",30,"F","France","Val d'Oise","AC_116",25
"2024-06-07",30,"F","France","Val d'Oise","AC_116",31
"2024-03-21",24,"F","Canada","British Columbia","AC_120",11
"2024-06-04",24,"F","Canada","British Columbia","AC_120",19
"2023-10-25",24,"M","United States","California","AC_113",14
"2023-12-15",26,"F","United States","California","AC_119",10
"2024-02-08",26,"F","United States","California","AC_119",26
"2024-03-26",26,"F","United States","California","AC_119",4
"2023-09-09",34,"M","United States","California","AC_120",26
"2023-12-21",34,"M","United States","California","AC_120",22
"2024-01-23",34,"M","United States","California","AC_120",3
"2024-04-06",34,"M","United States","California","AC_120",15
"2024-05-30",34,"M","United States","California","AC_120",9
"2024-03-28",27,"F","Australia","Victoria","AC_115",1
"2023-09-13",29,"M","Australia","Queensland","AC_115",4
"2024-04-07",29,"M","Australia","Queensland","AC_115",18
"2023-08-08",28,"M","United States","California","AC_113",14
"2023-10-28",28,"M","United States","California","AC_113",27
"2024-04-18",32,"F","United States","Washington","AC_119",4
"2023-10-02",33,"M","Canada","British Columbia","AC_120",13
"2024-03-24",33,"M","Canada","British Columbia","AC_120",15
"2024-04-05",36,"F","United States","Washington","AC_119",8
"2024-01-31",38,"M","United States","Washington","AC_119",28
"2023-08-08",46,"F","Australia","New South Wales","AC_119",28
"2024-01-18",45,"F","Australia","Victoria","AC_113",3
"2024-05-04",41,"M","Australia","Victoria","AC_120",5
"2023-09-26",36,"F","Australia","New South Wales","AC_119",8
"2023-10-22",36,"F","Australia","New South Wales","AC_119",1
"2024-02-27",36,"F","Australia","New South Wales","AC_119",28
"2024-02-13",37,"F","Australia","New South Wales","AC_115",28
"2023-11-12",18,"F","Canada","British Columbia","AC_119",1
"2023-11-26",22,"M","United States","Washington","AC_120",12
"2024-01-02",22,"M","United States","Washington","AC_120",20
"2024-01-08",54,"F","United States","Washington","AC_119",3
"2023-10-03",53,"M","United States","Washington","AC_120",27
"2023-09-30",50,"M","United States","Oregon","AC_113",5
"2024-02-25",50,"M","United States","Oregon","AC_113",14
"2024-06-13",48,"M","Canada","British Columbia","AC_120",27
"2024-02-16",40,"F","United Kingdom","England","AC_123",27
"2024-02-16",40,"F","United Kingdom","England","AC_123",17
"2023-08-17",42,"F","France","Seine Saint Denis","AC_120",14
"2023-11-11",63,"M","United States","California","AC_113",18
"2024-01-21",36,"F","France","Yveline","AC_122",4
"2023-12-18",18,"M","Australia","Victoria","AC_120",18
"2024-05-27",18,"M","Australia","Victoria","AC_120",7
"2024-04-29",52,"M","United Kingdom","England","AC_121",27
"2024-05-03",52,"M","United Kingdom","England","AC_121",21
"2024-04-19",51,"F","France","Garonne (Haute)","AC_113",24
"2023-12-15",43,"M","United Kingdom","England","AC_123",19
"2023-12-15",49,"M","United Kingdom","England","AC_114",15
"2023-11-26",50,"M","United Kingdom","England","AC_120",11
"2024-05-01",26,"F","Australia","South Australia","AC_123",26
"2023-10-21",27,"F","Australia","New South Wales","AC_120",11
"2024-04-17",27,"F","Australia","New South Wales","AC_120",20
"2024-04-27",27,"F","Australia","New South Wales","AC_120",27
"2024-01-18",24,"F","United Kingdom","England","AC_119",20
"2023-09-13",34,"M","Australia","Victoria","AC_116",21
"2023-11-29",31,"F","United States","California","AC_113",19
"2024-02-07",31,"F","United States","California","AC_113",7
"2024-02-23",31,"F","United States","California","AC_113",6
"2024-03-17",31,"F","United States","California","AC_113",17
"2024-06-21",31,"F","United States","California","AC_113",7
"2024-07-12",31,"F","United States","California","AC_113",15
"2023-10-10",42,"M","Canada","British Columbia","AC_119",15
"2024-05-10",42,"M","Canada","British Columbia","AC_119",31
"2023-08-08",40,"M","United States","California","AC_119",13
"2024-01-06",40,"M","United States","California","AC_119",8
"2024-01-16",40,"M","United States","California","AC_119",18
"2023-10-20",31,"M","France","Essonne","AC_120",20
"2024-01-22",55,"F","United Kingdom","England","AC_123",6
"2023-11-18",17,"F","Australia","New South Wales","AC_119",30
"2024-03-12",39,"F","United Kingdom","England","AC_120",22
"2023-12-09",48,"M","France","Hauts de Seine","AC_120",29
"2024-03-21",26,"F","Australia","Queensland","AC_113",12
"2024-04-30",26,"F","Australia","Queensland","AC_113",7
"2023-09-13",25,"M","Germany","Saarland","AC_123",1
"2024-02-19",27,"M","France","Hauts de Seine","AC_119",1
"2023-08-04",19,"F","France","Seine Saint Denis","AC_120",17
"2023-08-20",27,"F","Canada","British Columbia","AC_120",20
"2023-09-15",27,"F","Canada","British Columbia","AC_120",17
"2023-09-18",27,"F","Canada","British Columbia","AC_120",8
"2023-10-27",27,"F","Canada","British Columbia","AC_120",9
"2023-11-14",35,"F","United States","Oregon","AC_120",7
"2023-08-30",35,"M","Canada","British Columbia","AC_119",22
"2023-12-10",35,"M","Canada","British Columbia","AC_119",1
"2024-01-06",35,"M","Canada","British Columbia","AC_119",19
"2024-05-27",35,"M","Canada","British Columbia","AC_119",7
"2023-08-04",37,"M","Canada","British Columbia","AC_113",20
"2023-09-22",37,"M","Canada","British Columbia","AC_113",15
"2023-12-03",37,"M","Canada","British Columbia","AC_113",19
"2024-02-18",37,"M","Canada","British Columbia","AC_113",11
"2024-04-28",37,"M","Canada","British Columbia","AC_113",28
"2024-05-30",37,"M","Canada","British Columbia","AC_113",11
"2023-11-03",39,"F","Canada","British Columbia","AC_113",30
"2023-12-07",39,"F","Canada","British Columbia","AC_113",16
"2023-11-12",29,"M","Australia","Tasmania","AC_119",8
"2024-06-29",29,"F","United States","Oregon","AC_119",10
"2024-07-04",46,"M","Australia","Queensland","AC_115",6
"2024-03-16",45,"M","Australia","Victoria","AC_115",31
"2024-03-17",24,"M","Canada","British Columbia","AC_120",2
"2024-03-29",24,"M","Canada","British Columbia","AC_120",26
"2023-11-01",41,"F","Australia","New South Wales","AC_123",16
"2024-03-30",35,"F","Australia","Victoria","AC_119",4
"2024-02-12",31,"M","Australia","New South Wales","AC_120",1
"2024-06-28",37,"F","Australia","Victoria","AC_115",13
"2023-10-06",22,"M","United States","California","AC_120",9
"2023-11-12",22,"M","United States","California","AC_120",8
"2024-02-23",22,"M","United States","California","AC_120",20
"2024-02-24",22,"M","United States","California","AC_120",17
"2024-04-08",22,"M","United States","California","AC_120",27
"2024-05-08",22,"M","United States","California","AC_120",13
"2024-06-28",22,"M","United States","California","AC_120",20
"2023-10-12",45,"M","Canada","British Columbia","AC_123",1
"2024-01-29",45,"M","Canada","British Columbia","AC_123",17
"2024-04-13",65,"M","Canada","British Columbia","AC_122",5
"2024-01-26",65,"F","Canada","British Columbia","AC_119",12
"2023-10-05",36,"F","United States","California","AC_120",22
"2023-12-18",36,"F","United States","California","AC_120",24
"2024-04-22",36,"F","United States","California","AC_120",4
"2024-01-08",42,"M","United Kingdom","England","AC_119",24
"2024-05-26",42,"M","United Kingdom","England","AC_119",11
"2023-09-11",43,"M","United States","California","AC_113",10
"2023-11-13",43,"M","United States","California","AC_113",18
"2023-11-30",43,"M","United States","California","AC_113",27
"2023-10-23",60,"F","Canada","British Columbia","AC_119",28
"2023-10-04",58,"F","Canada","British Columbia","AC_120",5
"2024-02-20",35,"M","France","Nord","AC_123",3
"2024-05-01",40,"M","United Kingdom","England","AC_123",25
"2023-08-02",51,"F","United Kingdom","England","AC_116",15
"2023-10-06",46,"F","United Kingdom","England","AC_114",18
"2023-12-29",48,"M","Germany","Hamburg","AC_123",4
"2023-12-29",48,"M","Germany","Hamburg","AC_123",30
"2024-06-29",48,"M","Germany","Hamburg","AC_123",11
"2024-01-16",56,"M","United States","Washington","AC_120",10
"2024-05-01",56,"M","United States","Washington","AC_120",1
"2024-05-20",56,"M","United States","Washington","AC_120",19
"2023-11-21",31,"M","Canada","British Columbia","AC_121",23
