"Date","Customer_Age","Customer_Gender","Country","State","Product","Order_Quantity"
"2023-06-26",61,"M","Canada","British Columbia","AC_120",10
"2021-05-16",29,"F","United States","South Carolina","AC_113",7
"2022-09-26",19,"M","United States","California","AC_119",7
"2020-10-11",19,"M","United States","California","AC_119",20
"2020-10-28",19,"M","United States","California","AC_119",1
"2022-10-28",19,"M","United States","California","AC_119",1
"2023-05-06",19,"M","United States","California","AC_119",4
"2020-08-22",61,"F","France","Hauts de Seine","AC_119",10
"2022-07-05",30,"F","United States","Washington","AC_121",1
"2020-08-15",30,"F","United States","Washington","AC_121",1
"2022-08-15",30,"F","United States","Washington","AC_121",3
"2023-02-20",30,"F","United States","Washington","AC_121",4
"2020-08-30",24,"F","France","Yveline","AC_119",15
"2022-08-30",24,"F","France","Yveline","AC_119",19
"2020-10-07",25,"M","France","Seine (Paris)","AC_120",14
"2022-11-04",25,"M","France","Seine (Paris)","AC_120",29
"2023-06-09",25,"M","France","Seine (Paris)","AC_120",20
"2021-07-24",25,"M","France","Seine (Paris)","AC_120",3
"2023-06-21",25,"F","Germany","Hessen","AC_115",27
"2022-11-19",51,"M","United States","Oregon","AC_120",15
"2023-02-04",48,"M","United States","Oregon","AC_120",8
"2023-02-04",48,"M","United States","Oregon","AC_120",11
"2023-05-22",48,"M","United States","Oregon","AC_120",27
"2020-10-21",48,"M","United States","California","AC_120",26
"2022-11-24",48,"M","United States","California","AC_120",18
"2020-12-08",48,"M","United States","California","AC_120",7
"2022-12-08",48,"M","United States","California","AC_120",20
"2022-12-08",48,"M","United States","California","AC_120",9
"2020-12-17",48,"M","United States","California","AC_120",23
"2021-02-05",48,"M","United States","California","AC_120",18
"2023-02-05",48,"M","United States","California","AC_120",17
"2021-04-21",48,"M","United States","California","AC_120",27
"2023-05-03",48,"M","United States","California","AC_120",15
"2020-08-25",42,"F","Germany","Saarland","AC_120",30
"2020-08-18",44,"F","France","Moselle","AC_113",20
"2022-08-18",44,"F","France","Moselle","AC_113",8
"2023-02-22",23,"F","Australia","South Australia","AC_117",22
"2023-06-03",23,"F","Australia","South Australia","AC_117",23
"2022-08-11",26,"F","Australia","New South Wales","AC_119",8
"2022-11-16",26,"F","Australia","New South Wales","AC_119",12
"2022-11-16",26,"F","Australia","New South Wales","AC_119",15
"2020-11-17",26,"F","Australia","New South Wales","AC_119",26
"2023-04-11",26,"F","Australia","New South Wales","AC_119",1
"2021-04-29",26,"F","Australia","New South Wales","AC_119",26
"2020-08-16",39,"F","United States","Washington","AC_120",7
"2022-08-16",39,"F","United States","Washington","AC_120",6
"2021-05-16",39,"F","United States","Washington","AC_120",5
"2023-07-20",39,"F","United States","Washington","AC_120",28
"2020-12-13",30,"M","Australia","New South Wales","AC_121",21
"2023-05-15",30,"M","Australia","New South Wales","AC_121",28
"2021-05-23",30,"M","Australia","New South Wales","AC_121",13
"2021-07-02",30,"M","Australia","New South Wales","AC_121",1
"2022-08-09",32,"F","Australia","New South Wales","AC_117",14
"2020-08-31",32,"F","Australia","New South Wales","AC_117",12
"2022-10-05",32,"F","Australia","New South Wales","AC_117",22
"2020-12-20",32,"F","Australia","New South Wales","AC_117",9
"2021-03-19",32,"F","Australia","New South Wales","AC_117",3
"2023-04-05",32,"F","Australia","New South Wales","AC_117",5
"2022-08-07",19,"M","United States","Washington","AC_119",20
"2021-02-18",19,"M","United States","Washington","AC_119",12
"2023-03-03",19,"M","United States","Washington","AC_119",26
"2021-01-15",56,"M","Australia","Victoria","AC_118",29
"2021-03-27",56,"M","Australia","Victoria","AC_118",1
"2023-06-17",56,"M","Australia","Victoria","AC_118",25
"2021-06-23",62,"M","Canada","British Columbia","AC_113",26
"2021-01-22",20,"F","Canada","British Columbia","AC_119",25
"2021-03-22",20,"F","Canada","British Columbia","AC_119",18
"2023-04-09",20,"F","Canada","British Columbia","AC_119",1
"2023-05-11",20,"F","Canada","British Columbia","AC_119",10
"2021-04-10",20,"F","United States","Oregon","AC_119",16
"2021-06-03",20,"F","United States","Oregon","AC_119",1
"2023-05-23",55,"F","Canada","British Columbia","AC_119",23
"2020-10-26",54,"M","United States","California","AC_120",21
"2020-11-08",54,"M","United States","California","AC_120",20
"2020-11-24",54,"M","United States","California","AC_120",16
"2022-11-24",54,"M","United States","California","AC_120",18
"2022-11-27",54,"M","United States","California","AC_120",14
"2020-12-20",54,"M","United States","California","AC_120",20
"2020-12-20",54,"M","United States","California","AC_120",3
"2021-01-12",54,"M","United States","California","AC_120",22
"2020-08-08",25,"F","Germany","Hamburg","AC_119",3
"2020-12-10",25,"F","Germany","Hamburg","AC_119",4
"2021-04-11",26,"M","France","Seine (Paris)","AC_119",7
"2021-07-17",42,"M","United States","Oregon","AC_116",28
"2023-07-17",42,"M","United States","Oregon","AC_116",19
"2020-12-19",41,"F","United States","Washington","AC_119",2
"2020-12-24",41,"F","United States","Washington","AC_119",25
"2023-01-01",41,"F","United States","Washington","AC_119",10
"2021-03-05",41,"F","United States","Washington","AC_119",22
"2021-04-23",41,"F","United States","Washington","AC_119",16
"2021-06-04",41,"F","United States","Washington","AC_119",24
"2020-08-03",36,"M","United Kingdom","England","AC_120",6
"2020-08-03",36,"M","United Kingdom","England","AC_120",26
"2020-12-11",36,"M","United Kingdom","England","AC_120",11
"2023-02-23",36,"M","United Kingdom","England","AC_120",3
"2023-03-01",36,"M","United Kingdom","England","AC_120",30
"2023-03-01",36,"M","United Kingdom","England","AC_120",16
"2021-03-07",36,"M","United Kingdom","England","AC_120",4
"2023-03-10",36,"M","United Kingdom","England","AC_120",10
"2021-05-04",36,"M","United Kingdom","England","AC_120",14
"2023-06-12",36,"M","United Kingdom","England","AC_120",21
"2023-07-02",36,"M","United Kingdom","England","AC_120",7
"2021-02-04",61,"F","United Kingdom","England","AC_115",3
"2021-01-20",60,"F","Germany","Bayern","AC_119",8
"2021-07-22",59,"M","France","Seine et Marne","AC_120",11
"2023-01-06",19,"F","Australia","New South Wales","AC_121",16
"2023-04-09",19,"F","Australia","New South Wales","AC_121",14
"2020-12-12",37,"F","Germany","Hamburg","AC_121",22
"2023-01-22",38,"F","France","Essonne","AC_120",21
"2022-12-30",39,"F","France","Seine (Paris)","AC_117",20
"2021-06-19",28,"M","France","Loiret","AC_115",3
"2023-06-25",28,"M","France","Loiret","AC_115",26
"2022-09-15",30,"F","Germany","Hamburg","AC_122",12
"2022-10-31",31,"M","United Kingdom","England","AC_120",3
"2020-12-19",31,"M","United Kingdom","England","AC_120",30
"2022-12-19",31,"M","United Kingdom","England","AC_120",30
"2022-12-19",31,"M","United Kingdom","England","AC_120",2
"2023-02-03",31,"M","United Kingdom","England","AC_120",15
"2021-01-18",32,"F","France","Yveline","AC_118",19
"2023-01-18",32,"F","France","Yveline","AC_118",22
"2023-07-02",32,"F","France","Yveline","AC_118",1
"2023-05-04",32,"F","France","Val de Marne","AC_120",22
"2021-05-26",32,"F","France","Val de Marne","AC_120",22
"2023-05-26",32,"F","France","Val de Marne","AC_120",28
"2021-06-02",33,"M","Germany","Hessen","AC_120",14
"2021-01-02",63,"F","France","Seine (Paris)","AC_123",28
"2022-07-11",35,"F","Germany","Saarland","AC_115",23
"2020-12-08",17,"M","Germany","Nordrhein-Westfalen","AC_119",28
"2023-03-17",17,"M","Germany","Nordrhein-Westfalen","AC_119",1
"2022-09-07",48,"F","United States","Washington","AC_119",27
"2022-10-15",48,"F","United States","Washington","AC_119",16
"2020-12-02",48,"F","United States","Washington","AC_119",19
"2022-12-04",48,"F","United States","Washington","AC_119",22
"2022-12-04",48,"F","United States","Washington","AC_119",14
"2023-03-12",48,"F","United States","Washington","AC_119",6
"2023-07-03",48,"F","United States","Washington","AC_119",15
"2021-01-20",57,"F","Germany","Hessen","AC_119",28
"2023-01-20",57,"F","Germany","Hessen","AC_119",1
"2022-09-12",19,"M","Australia","Queensland","AC_120",21
"2022-09-12",19,"M","Australia","Queensland","AC_120",3
"2023-06-03",19,"M","Australia","Queensland","AC_120",17
"2021-05-17",20,"M","Australia","New South Wales","AC_120",19
"2023-05-17",20,"M","Australia","New South Wales","AC_120",19
"2023-02-25",36,"M","France","Essonne","AC_117",9
"2020-10-14",37,"F","United Kingdom","England","AC_118",25
"2020-12-01",37,"F","United Kingdom","England","AC_118",23
"2022-12-01",37,"F","United Kingdom","England","AC_118",11
"2023-05-29",37,"F","United Kingdom","England","AC_118",26
"2023-07-07",38,"M","France","Seine et Marne","AC_119",7
"2021-02-05",39,"M","France","Garonne (Haute)","AC_120",23
"2021-02-05",39,"M","France","Garonne (Haute)","AC_120",10
"2023-02-05",39,"M","France","Garonne (Haute)","AC_120",16
"2023-02-05",39,"M","France","Garonne (Haute)","AC_120",25
"2020-11-21",27,"F","France","Yveline","AC_119",8
"2022-11-21",27,"F","France","Yveline","AC_119",7
"2022-09-25",27,"M","Germany","Saarland","AC_119",5
"2021-03-09",27,"M","France","Moselle","AC_121",26
"2021-05-03",34,"M","Germany","Saarland","AC_119",23
"2021-05-14",34,"M","Germany","Saarland","AC_119",6
"2023-05-14",34,"M","Germany","Saarland","AC_119",20
"2023-05-14",34,"M","Germany","Saarland","AC_119",22
"2021-06-05",34,"M","Germany","Saarland","AC_119",28
"2020-11-02",63,"M","Germany","Hamburg","AC_121",21
"2023-03-21",33,"F","France","Seine Saint Denis","AC_120",9
"2021-05-17",33,"F","France","Seine Saint Denis","AC_120",5
"2021-07-27",34,"M","France","Essonne","AC_118",11
"2020-08-31",18,"M","Germany","Saarland","AC_120",23
"2022-09-07",21,"M","United Kingdom","England","AC_121",4
"2022-09-16",21,"M","United Kingdom","England","AC_121",1
"2020-09-20",21,"M","United Kingdom","England","AC_121",23
"2022-11-15",21,"M","United Kingdom","England","AC_121",7
"2021-05-26",21,"M","United Kingdom","England","AC_121",26
"2023-07-19",21,"M","United Kingdom","England","AC_121",27
"2020-10-03",24,"M","United Kingdom","England","AC_120",5
"2022-10-03",24,"M","United Kingdom","England","AC_120",3
"2021-02-10",24,"M","United Kingdom","England","AC_120",17
"2020-11-21",24,"F","France","Nord","AC_119",18
"2020-08-09",30,"M","Canada","British Columbia","AC_119",3
"2022-08-11",30,"M","Canada","British Columbia","AC_119",3
"2020-08-16",30,"M","Canada","British Columbia","AC_119",15
"2022-09-01",30,"M","Canada","British Columbia","AC_119",14
"2020-09-15",30,"M","Canada","British Columbia","AC_119",20
"2020-11-24",30,"M","Canada","British Columbia","AC_119",14
"2020-12-21",30,"M","Canada","British Columbia","AC_119",7
"2021-04-02",30,"M","Canada","British Columbia","AC_119",16
"2021-04-19",30,"M","Canada","British Columbia","AC_119",6
"2023-04-19",30,"M","Canada","British Columbia","AC_119",8
"2021-03-06",69,"F","United States","California","AC_118",2
"2022-10-08",39,"F","Germany","Saarland","AC_121",1
"2023-02-19",39,"F","Germany","Saarland","AC_121",25
"2022-11-25",44,"F","France","Val d'Oise","AC_113",5
"2022-11-29",46,"M","United Kingdom","England","AC_119",15
"2022-12-22",46,"M","United Kingdom","England","AC_119",16
"2021-01-16",46,"M","United Kingdom","England","AC_119",9
"2022-08-03",48,"F","France","Val de Marne","AC_123",7
"2023-04-12",47,"M","United Kingdom","England","AC_120",15
"2020-12-21",47,"F","United Kingdom","England","AC_122",15
"2020-12-21",47,"F","United Kingdom","England","AC_122",11
"2022-12-28",47,"F","United Kingdom","England","AC_122",19
"2023-03-09",47,"F","United Kingdom","England","AC_122",2
"2022-07-15",26,"M","Australia","Victoria","AC_120",8
"2020-10-12",26,"M","Australia","Victoria","AC_120",7
"2020-10-26",26,"M","Australia","Victoria","AC_120",30
"2020-12-12",26,"M","Australia","Victoria","AC_120",11
"2023-03-27",28,"M","Australia","Queensland","AC_121",6
"2022-11-15",33,"F","Australia","New South Wales","AC_119",8
"2021-03-20",33,"F","Australia","New South Wales","AC_119",4
"2023-04-21",33,"F","Australia","New South Wales","AC_119",24
"2023-04-23",33,"F","Australia","New South Wales","AC_119",23
"2023-04-23",33,"F","Australia","New South Wales","AC_119",11
"2021-05-30",34,"F","Australia","Queensland","AC_121",7
"2022-10-11",36,"M","Australia","Victoria","AC_114",22
"2022-11-02",36,"M","Australia","Tasmania","AC_114",15
"2020-10-08",37,"M","Australia","New South Wales","AC_119",29
"2021-02-17",37,"M","Australia","New South Wales","AC_119",28
"2021-02-17",37,"M","Australia","New South Wales","AC_119",28
"2023-02-19",37,"M","Australia","New South Wales","AC_119",24
"2023-02-27",37,"M","Australia","New South Wales","AC_119",17
"2021-02-28",37,"M","Australia","New South Wales","AC_119",3
"2020-08-22",37,"F","Australia","Queensland","AC_114",11
"2020-08-23",37,"F","Australia","Queensland","AC_114",9
"2023-03-01",37,"F","Australia","Queensland","AC_114",22
"2020-09-20",64,"F","Australia","New South Wales","AC_114",20
"2022-07-03",34,"F","Australia","New South Wales","AC_120",12
"2020-08-08",34,"F","Australia","New South Wales","AC_120",11
"2020-08-08",34,"F","Australia","New South Wales","AC_120",11
"2023-01-02",34,"F","Australia","New South Wales","AC_120",16
"2021-03-11",34,"F","Australia","New South Wales","AC_120",4
"2023-03-11",34,"F","Australia","New South Wales","AC_120",4
"2021-03-20",34,"F","Australia","New South Wales","AC_120",3
"2023-03-20",34,"F","Australia","New South Wales","AC_120",3
"2021-05-28",34,"F","Australia","New South Wales","AC_120",12
"2020-10-17",36,"F","Australia","South Australia","AC_120",18
"2021-03-21",36,"F","Australia","South Australia","AC_120",5
"2020-12-29",17,"F","United States","Illinois","AC_120",15
"2020-10-22",18,"M","United States","Oregon","AC_120",1
"2021-04-26",18,"M","United States","Oregon","AC_120",8
"2022-07-06",35,"M","United States","Washington","AC_113",13
"2021-01-15",35,"M","United States","Washington","AC_113",21
"2021-02-17",35,"M","United States","Washington","AC_113",19
"2021-03-01",35,"M","United States","Washington","AC_113",18
"2021-06-16",35,"M","United States","Washington","AC_113",19
"2021-06-18",35,"M","United States","Washington","AC_113",4
"2023-06-18",35,"M","United States","Washington","AC_113",13
"2020-12-02",36,"M","United States","California","AC_119",18
"2020-12-31",36,"M","United States","California","AC_119",10
"2023-04-10",36,"M","United States","California","AC_119",6
"2021-04-13",36,"M","United States","California","AC_119",22
"2023-05-11",36,"M","United States","California","AC_119",24
"2021-05-01",50,"M","Australia","Queensland","AC_120",13
"2023-05-01",50,"M","Australia","Queensland","AC_120",17
"2021-06-20",50,"M","Australia","Queensland","AC_120",30
"2023-07-23",50,"M","Australia","Queensland","AC_120",26
"2023-07-23",50,"M","Australia","Queensland","AC_120",22
"2020-10-25",49,"M","Australia","New South Wales","AC_119",4
"2021-05-14",49,"M","Australia","New South Wales","AC_119",18
"2023-06-04",45,"F","Australia","New South Wales","AC_118",7
"2021-07-23",44,"F","Australia","South Australia","AC_120",18
"2023-02-11",39,"F","Australia","New South Wales","AC_114",1
"2021-04-15",39,"F","Australia","New South Wales","AC_114",20
"2021-05-02",39,"F","Australia","New South Wales","AC_114",17
"2021-06-09",39,"F","Australia","New South Wales","AC_114",7
"2023-01-01",39,"M","Australia","Queensland","AC_120",1
"2021-04-10",39,"M","Australia","Queensland","AC_120",11
"2023-04-10",39,"M","Australia","Queensland","AC_120",19
"2021-06-30",39,"M","Australia","Queensland","AC_120",23
"2023-03-02",55,"M","United States","Washington","AC_120",19
"2023-06-18",55,"M","United States","Washington","AC_120",30
"2023-04-06",54,"F","Canada","British Columbia","AC_117",6
"2023-02-11",25,"F","France","Moselle","AC_115",12
"2020-09-02",25,"M","France","Seine Saint Denis","AC_120",15
"2022-09-02",25,"M","France","Seine Saint Denis","AC_120",14
"2020-08-18",26,"F","Germany","Nordrhein-Westfalen","AC_120",3
"2020-10-16",22,"M","Canada","British Columbia","AC_121",26
"2021-01-03",22,"M","Canada","British Columbia","AC_121",2
"2021-03-11",22,"M","Canada","British Columbia","AC_121",16
"2023-04-28",22,"M","Canada","British Columbia","AC_121",9
"2023-06-02",22,"M","Canada","British Columbia","AC_121",30
"2023-07-06",22,"M","Canada","British Columbia","AC_121",29
"2020-08-06",38,"M","Canada","British Columbia","AC_118",2
"2022-09-04",38,"M","Canada","British Columbia","AC_118",30
"2022-09-04",38,"M","Canada","British Columbia","AC_118",8
"2022-09-09",38,"M","Canada","British Columbia","AC_118",13
"2020-12-13",38,"M","Canada","British Columbia","AC_118",6
"2021-03-25",38,"M","Canada","British Columbia","AC_118",5
"2021-07-06",38,"M","Canada","British Columbia","AC_118",11
"2023-07-06",38,"M","Canada","British Columbia","AC_118",9
"2021-07-30",65,"M","Australia","Victoria","AC_120",1
"2020-08-21",43,"F","United States","Washington","AC_120",20
"2021-02-26",43,"F","United States","Washington","AC_120",28
"2023-02-26",43,"F","United States","Washington","AC_120",28
"2023-03-05",60,"M","Canada","British Columbia","AC_119",27
"2022-08-30",48,"M","Australia","South Australia","AC_121",8
"2020-10-21",48,"M","Australia","Tasmania","AC_120",10
"2020-08-14",41,"F","United States","California","AC_117",26
"2022-09-18",41,"F","United States","California","AC_117",14
"2022-09-27",41,"F","United States","California","AC_117",24
"2020-12-01",41,"F","United States","California","AC_117",2
"2021-01-03",41,"F","United States","California","AC_117",22
"2021-01-26",41,"F","United States","California","AC_117",21
"2021-01-26",41,"F","United States","California","AC_117",28
"2021-02-21",41,"F","United States","California","AC_117",20
"2023-02-22",41,"F","United States","California","AC_117",13
"2021-03-10",41,"F","United States","California","AC_117",27
"2023-03-23",41,"F","United States","California","AC_117",2
"2023-05-05",41,"F","United States","California","AC_117",25
"2020-10-26",49,"F","Canada","British Columbia","AC_121",13
"2021-01-17",53,"M","France","Essonne","AC_120",24
"2021-04-12",52,"F","France","Seine (Paris)","AC_120",4
"2020-08-26",52,"M","Germany","Hessen","AC_113",5
"2022-08-26",52,"M","Germany","Hessen","AC_113",6
"2021-02-23",52,"M","Germany","Hessen","AC_113",20
"2023-07-09",51,"M","France","Moselle","AC_115",6
"2022-09-26",45,"F","Germany","Bayern","AC_119",25
"2022-08-06",48,"F","United Kingdom","England","AC_119",22
"2020-10-12",49,"M","France","Seine (Paris)","AC_119",27
"2022-10-12",49,"M","France","Seine (Paris)","AC_119",25
"2022-09-23",50,"F","France","Seine Saint Denis","AC_119",24
"2022-08-11",50,"M","France","Loir et Cher","AC_115",6
"2021-03-03",23,"M","Australia","Victoria","AC_120",4
"2022-09-07",22,"F","Australia","Victoria","AC_120",3
"2022-07-03",25,"M","Australia","New South Wales","AC_120",25
"2020-09-27",25,"M","Australia","New South Wales","AC_120",24
"2020-10-06",25,"M","Australia","New South Wales","AC_120",17
"2020-10-27",25,"M","Australia","New South Wales","AC_120",11
"2020-10-27",25,"M","Australia","New South Wales","AC_120",23
"2023-01-23",25,"M","Australia","New South Wales","AC_120",16
"2021-03-01",25,"M","Australia","New South Wales","AC_120",11
"2023-03-01",25,"M","Australia","New South Wales","AC_120",10
"2023-04-04",25,"M","Australia","New South Wales","AC_120",4
"2021-06-14",25,"M","Australia","New South Wales","AC_120",15
"2022-11-13",26,"M","Australia","Queensland","AC_123",16
"2022-11-13",26,"M","Australia","Queensland","AC_123",29
"2020-12-07",26,"M","Australia","Queensland","AC_123",25
"2023-03-14",26,"M","Australia","Queensland","AC_123",24
"2023-03-14",26,"M","Australia","Queensland","AC_123",6
"2020-08-25",27,"F","United States","California","AC_119",20
"2020-10-30",27,"F","United States","California","AC_119",26
"2023-02-16",27,"F","United States","California","AC_119",16
"2023-06-29",27,"F","United States","California","AC_119",4
"2022-08-11",25,"M","United Kingdom","England","AC_120",23
"2022-09-15",25,"M","United Kingdom","England","AC_120",6
"2020-09-20",25,"M","United Kingdom","England","AC_120",24
"2022-11-13",25,"M","United Kingdom","England","AC_120",8
"2021-01-28",25,"M","United Kingdom","England","AC_120",15
"2021-04-20",25,"M","United Kingdom","England","AC_120",10
"2020-10-22",25,"F","Germany","Bayern","AC_121",24
"2020-12-27",40,"F","Canada","British Columbia","AC_120",21
"2021-01-06",40,"F","Canada","British Columbia","AC_120",29
"2023-01-21",40,"F","Canada","British Columbia","AC_120",8
"2023-04-21",40,"F","Canada","British Columbia","AC_120",27
"2020-12-12",35,"F","Germany","Hessen","AC_118",20
"2022-10-25",60,"F","Germany","Hessen","AC_120",7
"2021-05-21",58,"F","United Kingdom","England","AC_118",3
"2020-09-06",18,"M","Australia","Queensland","AC_120",17
"2022-09-06",18,"M","Australia","Queensland","AC_120",15
"2023-01-16",18,"M","Australia","Queensland","AC_120",28
"2021-05-28",18,"M","Australia","Queensland","AC_120",8
"2023-05-28",18,"M","Australia","Queensland","AC_120",16
"2020-11-16",36,"M","France","Hauts de Seine","AC_119",20
"2022-11-16",36,"M","France","Hauts de Seine","AC_119",17
"2020-12-11",39,"F","France","Nord","AC_121",3
"2023-02-20",38,"M","France","Seine (Paris)","AC_118",14
"2021-04-29",29,"F","United Kingdom","England","AC_113",19
"2021-05-26",29,"F","United Kingdom","England","AC_113",12
"2023-07-18",29,"F","United Kingdom","England","AC_113",24
"2023-07-18",29,"F","United Kingdom","England","AC_113",12
"2021-03-26",34,"F","Germany","Saarland","AC_120",9
"2020-08-20",33,"M","Germany","Hamburg","AC_116",15
"2021-05-03",20,"M","Germany","Saarland","AC_121",16
"2021-06-21",23,"F","Germany","Saarland","AC_117",2
"2020-10-19",17,"M","Germany","Hamburg","AC_121",16
"2020-08-08",38,"F","Canada","British Columbia","AC_119",17
"2020-09-02",38,"F","Canada","British Columbia","AC_119",22
"2020-09-08",38,"F","Canada","British Columbia","AC_119",8
"2022-10-24",38,"F","Canada","British Columbia","AC_119",10
"2020-11-12",38,"F","Canada","British Columbia","AC_119",3
"2020-12-19",38,"F","Canada","British Columbia","AC_119",5
"2023-03-22",38,"F","Canada","British Columbia","AC_119",28
"2021-05-03",38,"F","Canada","British Columbia","AC_119",13
"2021-07-14",38,"F","Canada","British Columbia","AC_119",6
"2023-07-14",38,"F","Canada","British Columbia","AC_119",3
"2020-08-07",39,"M","United States","Washington","AC_119",11
"2020-08-27",39,"M","United States","Washington","AC_119",11
"2022-10-03",39,"M","United States","Washington","AC_119",24
"2022-12-04",39,"M","United States","Washington","AC_119",7
"2022-12-04",39,"M","United States","Washington","AC_119",8
"2023-01-28",39,"M","United States","Washington","AC_119",8
"2021-03-16",39,"M","United States","Washington","AC_119",3
"2020-09-27",27,"M","France","Seine (Paris)","AC_120",30
"2023-04-01",27,"M","France","Seine (Paris)","AC_120",21
"2022-12-31",29,"F","France","Nord","AC_118",5
"2021-06-04",29,"F","France","Nord","AC_118",13
"2020-11-16",71,"M","Germany","Nordrhein-Westfalen","AC_121",18
"2023-06-03",71,"M","Germany","Nordrhein-Westfalen","AC_121",4
"2020-08-22",32,"F","United Kingdom","England","AC_121",8
"2020-10-04",32,"F","United Kingdom","England","AC_121",24
"2022-10-20",32,"F","United Kingdom","England","AC_121",6
"2022-12-26",32,"F","United Kingdom","England","AC_121",20
"2021-03-13",32,"F","United Kingdom","England","AC_121",5
"2023-06-11",32,"F","United Kingdom","England","AC_121",1
"2021-07-17",32,"F","United Kingdom","England","AC_121",5
"2023-07-17",32,"F","United Kingdom","England","AC_121",27
"2023-06-09",31,"F","France","Garonne (Haute)","AC_118",21
"2023-06-09",31,"F","France","Garonne (Haute)","AC_118",19
"2021-04-10",32,"M","France","Seine (Paris)","AC_123",30
"2023-06-06",32,"M","France","Seine (Paris)","AC_123",12
"2021-06-11",32,"M","France","Seine (Paris)","AC_123",26
"2021-06-11",32,"M","France","Seine (Paris)","AC_123",24
"2021-01-13",20,"M","France","Seine (Paris)","AC_121",8
"2021-04-24",20,"M","France","Seine (Paris)","AC_121",2
"2023-04-24",20,"M","France","Seine (Paris)","AC_121",1
"2021-06-05",20,"M","France","Seine (Paris)","AC_121",11
"2023-03-10",22,"M","France","Seine (Paris)","AC_120",29
"2021-05-05",21,"F","Germany","Hessen","AC_120",4
"2022-11-23",24,"F","France","Seine Saint Denis","AC_118",6
"2021-03-09",27,"M","Australia","New South Wales","AC_118",9
"2023-04-01",27,"M","Australia","New South Wales","AC_118",26
"2021-01-31",32,"M","Australia","Victoria","AC_117",3
"2021-06-30",32,"M","Australia","Victoria","AC_117",7
"2023-07-17",32,"M","Australia","Victoria","AC_117",28
"2020-12-05",29,"F","Australia","Tasmania","AC_120",21
"2020-12-05",29,"F","Australia","Tasmania","AC_120",28
"2020-08-12",31,"F","Australia","New South Wales","AC_123",2
"2020-09-24",65,"M","Australia","Queensland","AC_120",18
"2022-08-12",34,"M","Australia","Queensland","AC_114",28
"2022-11-10",34,"M","Australia","Queensland","AC_114",20
"2022-11-15",34,"M","Australia","Queensland","AC_114",10
"2021-04-12",34,"M","Australia","Queensland","AC_114",16
"2020-09-25",39,"M","Australia","New South Wales","AC_120",9
"2021-01-21",39,"M","Australia","New South Wales","AC_120",9
"2021-01-29",39,"M","Australia","New South Wales","AC_120",3
"2023-02-27",40,"M","Australia","New South Wales","AC_123",12
"2023-02-27",40,"M","Australia","New South Wales","AC_123",3
"2023-03-03",40,"M","Australia","New South Wales","AC_123",3
"2023-05-13",40,"M","Australia","New South Wales","AC_123",27
"2020-10-01",40,"M","Australia","Queensland","AC_123",17
"2020-08-29",37,"F","Australia","South Australia","AC_116",30
"2020-10-03",41,"F","Australia","Queensland","AC_120",2
"2021-04-03",52,"F","Australia","Queensland","AC_119",12
"2021-02-25",52,"M","Australia","New South Wales","AC_113",18
"2021-06-12",52,"M","Australia","New South Wales","AC_113",4
"2020-12-17",59,"F","Canada","British Columbia","AC_119",11
"2023-01-23",59,"F","Canada","British Columbia","AC_119",7
"2022-09-27",41,"M","Australia","Queensland","AC_121",28
"2021-06-04",41,"M","Australia","Queensland","AC_121",5
"2022-08-20",38,"F","Australia","New South Wales","AC_123",10
"2020-08-28",38,"F","Australia","New South Wales","AC_123",30
"2022-12-13",38,"F","Australia","New South Wales","AC_123",20
"2023-03-28",41,"F","Canada","British Columbia","AC_120",8
"2022-09-24",55,"M","United States","California","AC_119",5
"2021-01-29",55,"M","United States","California","AC_119",20
"2023-01-29",55,"M","United States","California","AC_119",22
"2023-06-13",55,"M","United States","California","AC_119",20
"2023-06-13",55,"M","United States","California","AC_119",20
"2020-10-18",54,"F","Canada","Alberta","AC_119",13
"2021-03-15",47,"F","Canada","British Columbia","AC_120",12
"2022-12-16",53,"M","France","Nord","AC_118",24
"2022-10-01",44,"M","France","Essonne","AC_119",20
"2021-03-19",44,"M","Germany","Hamburg","AC_121",8
"2023-02-18",46,"M","Germany","Saarland","AC_119",11
"2022-08-30",50,"F","United Kingdom","England","AC_120",18
"2021-05-17",50,"F","United Kingdom","England","AC_120",2
"2022-10-22",24,"F","Australia","Victoria","AC_116",10
"2023-03-29",24,"F","Australia","Victoria","AC_116",12
"2023-07-30",24,"F","Australia","Victoria","AC_116",24
"2020-09-28",27,"F","Australia","Queensland","AC_121",23
"2022-12-31",27,"F","Australia","Queensland","AC_121",6
"2021-05-20",27,"F","Australia","Queensland","AC_121",2
"2020-08-24",34,"M","Canada","British Columbia","AC_120",21
"2020-08-24",34,"M","Canada","British Columbia","AC_120",9
"2020-08-24",34,"M","Canada","British Columbia","AC_120",22
"2020-10-18",34,"M","Canada","British Columbia","AC_120",7
"2021-02-26",34,"M","Canada","British Columbia","AC_120",29
"2021-03-13",34,"M","Canada","British Columbia","AC_120",9
"2023-03-14",34,"M","Canada","British Columbia","AC_120",14
"2021-03-30",34,"M","Canada","British Columbia","AC_120",10
"2021-05-11",34,"M","Canada","British Columbia","AC_120",3
"2023-06-09",34,"M","Canada","British Columbia","AC_120",22
"2023-07-19",34,"M","Canada","British Columbia","AC_120",1
"2020-11-30",24,"M","France","Charente-Maritime","AC_120",15
"2021-05-23",26,"M","Germany","Hessen","AC_121",1
"2021-03-13",26,"M","France","Loiret","AC_119",21
"2023-04-28",26,"F","Germany","Hessen","AC_115",12
