Number of Records;Cell Cgi;Cell Tower Lat;Cell Tower Location;Cell Tower Long;Cell Tower State;Comm Date;Comm Identifier;Comm Time;Comm Timedate String;Comm Timestamp;Comm Type;Id
1;5050101532B23;-33,8841;CHIPPENDALE;151,20234;NSW;3/19/15;;30/12/1899 8:57:12;3/19/15 8:57;1426715832;Internet;11703
1;5050101532B23;-33,8841;CHIPPENDALE;151,20234;NSW;3/19/15;;30/12/1899 10:39:54;3/19/15 10:39;1426721994;Internet;11704
1;505010153111F;-33,88024;HAYMARKET #;151,20569;NSW;3/19/15;;30/12/1899 15:18:08;3/19/15 15:18;1426738688;Internet;11707
1;5050101532B23;-33,8841;CHIPPENDALE;151,20234;NSW;3/19/15;;30/12/1899 15:18:15;3/19/15 15:18;1426738695;Internet;11708
1;5050101532B23;-33,8841;CHIPPENDALE;151,20234;NSW;3/19/15;;30/12/1899 15:33:16;3/19/15 15:33;1426739596;Internet;11709
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/19/15;;30/12/1899 15:33:27;3/19/15 15:33;1426739607;Internet;11710
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;;3/19/15;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 16:04:39;3/19/15 16:04;1426741479;SMS;1497
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/19/15;;30/12/1899 16:15:10;3/19/15 16:15;1426742110;Internet;11711
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/19/15;;30/12/1899 16:22:28;3/19/15 16:22;1426742548;Internet;11712
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;;3/19/15;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 16:25:33;3/19/15 16:25;1426742733;SMS;1498
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;;3/19/15;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 16:39:08;3/19/15 16:39;1426743548;SMS;1499
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;;3/19/15;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 16:40:25;3/19/15 16:40;1426743625;SMS;1500
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;;3/19/15;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 16:40:26;3/19/15 16:40;1426743626;SMS;1501
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;;3/19/15;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 16:42:12;3/19/15 16:42;1426743732;SMS;1502
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;;3/19/15;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 16:43:08;3/19/15 16:43;1426743788;SMS;1503
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;;3/19/15;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 16:44:55;3/19/15 16:44;1426743895;SMS;1504
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;;3/19/15;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 16:44:57;3/19/15 16:44;1426743897;SMS;1505
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;;3/19/15;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 16:49:05;3/19/15 16:49;1426744145;SMS;1506
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;;3/19/15;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 16:49:06;3/19/15 16:49;1426744146;SMS;1507
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;;3/19/15;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 16:49:06;3/19/15 16:49;1426744146;SMS;1508
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;;3/19/15;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 16:49:08;3/19/15 16:49;1426744148;SMS;1509
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;;3/19/15;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 16:49:56;3/19/15 16:49;1426744196;SMS;1510
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;;3/19/15;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 16:50:19;3/19/15 16:50;1426744219;SMS;1511
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;;3/19/15;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 16:52:42;3/19/15 16:52;1426744362;SMS;1512
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;;3/19/15;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 16:52:44;3/19/15 16:52;1426744364;SMS;1513
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;;3/19/15;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 16:53:41;3/19/15 16:53;1426744421;SMS;1514
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;;3/19/15;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 16:55:14;3/19/15 16:55;1426744514;SMS;1515
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;;3/19/15;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 16:55:16;3/19/15 16:55;1426744516;SMS;1516
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;;3/19/15;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 16:55:18;3/19/15 16:55;1426744518;SMS;1517
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/19/15;;30/12/1899 16:56:00;3/19/15 16:56;1426744560;Internet;11713
1;5.0501E+12;-33,78815;BALGOWLAH HAYES ST;151,26654;;3/19/15;b9ac4ec5dea89a5d8cac2854bfa0161989d3aa66;30/12/1899 16:56:11;3/19/15 16:56;1426744571;Phone;1518
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/19/15;;30/12/1899 16:56:40;3/19/15 16:56;1426744600;Internet;11714
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/19/15;;30/12/1899 16:57:31;3/19/15 16:57;1426744651;Internet;11715
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/19/15;;30/12/1899 16:57:49;3/19/15 16:57;1426744669;Internet;11716
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/19/15;;30/12/1899 16:59:00;3/19/15 16:59;1426744740;Internet;11717
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/19/15;;30/12/1899 17:15:31;3/19/15 17:15;1426745731;Internet;11718
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/19/15;;30/12/1899 17:15:40;3/19/15 17:15;1426745740;Internet;11719
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/19/15;;30/12/1899 17:51:51;3/19/15 17:51;1426747911;Internet;11720
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/19/15;;30/12/1899 17:52:09;3/19/15 17:52;1426747929;Internet;11721
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/19/15;;30/12/1899 18:01:50;3/19/15 18:01;1426748510;Internet;11722
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/19/15;;30/12/1899 18:02:15;3/19/15 18:02;1426748535;Internet;11723
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/19/15;;30/12/1899 18:02:39;3/19/15 18:02;1426748559;Internet;11724
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/19/15;;30/12/1899 18:54:03;3/19/15 18:54;1426751643;Internet;11725
1;5.0501E+12;-33,78815;BALGOWLAH HAYES ST;151,26654;;3/19/15;12e3d1b0c95aa32b6890c4455918dfc10e09fb51;30/12/1899 18:54:28;3/19/15 18:54;1426751668;Phone;1519
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/19/15;;30/12/1899 18:54:32;3/19/15 18:54;1426751672;Internet;11726
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/19/15;;30/12/1899 18:57:02;3/19/15 18:57;1426751822;Internet;11727
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/19/15;;30/12/1899 19:10:25;3/19/15 19:10;1426752625;Internet;11728
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;;3/19/15;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 19:17:26;3/19/15 19:17;1426753046;SMS;1520
1;5.0501E+12;-33,779333;HARBORD 22 WAINE ST;151,276901;NSW;3/19/15;;30/12/1899 20:03:37;3/19/15 20:03;1426755817;Internet;11729
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/19/15;;30/12/1899 20:07:20;3/19/15 20:07;1426756040;Internet;11730
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/19/15;;30/12/1899 20:07:41;3/19/15 20:07;1426756061;Internet;11731
1;5.0501E+12;-33,779333;HARBORD 22 WAINE ST;151,276901;;3/19/15;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 20:11:33;3/19/15 20:11;1426756293;SMS;1521
1;5.0501E+12;-33,779333;HARBORD 22 WAINE ST;151,276901;;3/19/15;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 20:11:33;3/19/15 20:11;1426756293;SMS;1522
1;5.0501E+12;-33,779333;HARBORD 22 WAINE ST;151,276901;;3/19/15;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 20:11:35;3/19/15 20:11;1426756295;SMS;1523
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/19/15;;30/12/1899 20:21:03;3/19/15 20:21;1426756863;Internet;11732
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;;3/19/15;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 20:22:42;3/19/15 20:22;1426756962;SMS;1524
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/19/15;;30/12/1899 21:52:56;3/19/15 21:52;1426762376;Internet;11733
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/19/15;;30/12/1899 21:54:34;3/19/15 21:54;1426762474;Internet;11734
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/19/15;;30/12/1899 21:57:12;3/19/15 21:57;1426762632;Internet;11735
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/19/15;;30/12/1899 21:59:16;3/19/15 21:59;1426762756;Internet;11736
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/19/15;;30/12/1899 22:00:03;3/19/15 22:00;1426762803;Internet;11737
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/19/15;;30/12/1899 22:00:16;3/19/15 22:00;1426762816;Internet;11738
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/19/15;;30/12/1899 22:22:40;3/19/15 22:22;1426764160;Internet;11739
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/19/15;;30/12/1899 22:23:23;3/19/15 22:23;1426764203;Internet;11740
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/19/15;;30/12/1899 22:24:04;3/19/15 22:24;1426764244;Internet;11741
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/20/15;;30/12/1899 2:14:20;3/20/15 2:14;1426778060;Internet;11742
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/20/15;;30/12/1899 4:49:00;3/20/15 4:49;1426787340;Internet;11743
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/20/15;;30/12/1899 4:49:09;3/20/15 4:49;1426787349;Internet;11744
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/20/15;;30/12/1899 5:12:36;3/20/15 5:12;1426788756;Internet;11745
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/20/15;;30/12/1899 6:19:33;3/20/15 6:19;1426792773;Internet;11746
1;5050101532B23;-33,8841;CHIPPENDALE;151,20234;NSW;3/20/15;;30/12/1899 6:21:59;3/20/15 6:21;1426792919;Internet;11747
1;5050101532B23;-33,8841;CHIPPENDALE;151,20234;NSW;3/20/15;;30/12/1899 7:08:08;3/20/15 7:08;1426795688;Internet;11748
1;5050101532B23;-33,8841;CHIPPENDALE;151,20234;NSW;3/20/15;;30/12/1899 11:24:20;3/20/15 11:24;1426811060;Internet;11750
1;5050101532B23;-33,8841;CHIPPENDALE;151,20234;NSW;3/20/15;;30/12/1899 13:30:40;3/20/15 13:30;1426818640;Internet;11751
1;5050101532B23;-33,8841;CHIPPENDALE;151,20234;NSW;3/20/15;;30/12/1899 13:30:48;3/20/15 13:30;1426818648;Internet;11752
1;5050101532B23;-33,8841;CHIPPENDALE;151,20234;NSW;3/20/15;;30/12/1899 13:31:20;3/20/15 13:31;1426818680;Internet;11753
1;5050101532B23;-33,8841;CHIPPENDALE;151,20234;NSW;3/20/15;;30/12/1899 13:56:29;3/20/15 13:56;1426820189;Internet;11755
1;5.0501E+12;-33,884603;BROADWAY OTC;151,195643;NSW;3/20/15;;30/12/1899 14:01:54;3/20/15 14:01;1426820514;Internet;11758
1;5.0501E+12;-33,884603;BROADWAY OTC;151,195643;NSW;3/20/15;;30/12/1899 14:08:02;3/20/15 14:08;1426820882;Internet;11759
1;505010152532F;-33,879;ULTIMO BULWARA RD;151,19801;NSW;3/20/15;;30/12/1899 14:09:31;3/20/15 14:09;1426820971;Internet;11760
1;5.0501E+12;-33,884603;BROADWAY OTC;151,195643;NSW;3/20/15;;30/12/1899 14:13:40;3/20/15 14:13;1426821220;Internet;11761
1;50501015325CC;-33,879;ULTIMO BULWARA RD;151,19801;;3/20/15;91aba4a11359ff3af7902428d20cfa7e676c36e7;30/12/1899 14:14:17;3/20/15 14:14;1426821257;Phone;1525
1;5050101532B23;-33,8841;CHIPPENDALE;151,20234;NSW;3/20/15;;30/12/1899 14:14:22;3/20/15 14:14;1426821262;Internet;11762
1;505010153111F;-33,88024;HAYMARKET #;151,20569;NSW;3/20/15;;30/12/1899 14:19:58;3/20/15 14:19;1426821598;Internet;11763
1;5050101532B23;-33,8841;CHIPPENDALE;151,20234;NSW;3/20/15;;30/12/1899 15:36:26;3/20/15 15:36;1426826186;Internet;11765
1;5.0501E+12;-33,884603;BROADWAY OTC;151,195643;NSW;3/20/15;;30/12/1899 19:08:19;3/20/15 19:08;1426838899;Internet;11768
1;5.0501E+12;-33,884603;BROADWAY OTC;151,195643;NSW;3/20/15;;30/12/1899 19:33:04;3/20/15 19:33;1426840384;Internet;11769
1;5.0501E+12;-33,884603;BROADWAY OTC;151,195643;;3/20/15;91aba4a11359ff3af7902428d20cfa7e676c36e7;30/12/1899 19:33:16;3/20/15 19:33;1426840396;Phone;1526
1;505010153A14C;-33,88024;HAYMARKET TE LEVEL 5 SRA BTS HOTEL;151,20569;NSW;3/20/15;;30/12/1899 20:03:09;3/20/15 20:03;1426842189;Internet;11771
1;50501015369CB;-33,86113;71 MACQUARIE ST;151,21293;NSW;3/20/15;;30/12/1899 20:05:10;3/20/15 20:05;1426842310;Internet;11772
1;505010152532C;-33,79661;FAIRLIGHT 137 SYDNEY RD;151,27756;NSW;3/20/15;;30/12/1899 21:08:41;3/20/15 21:08;1426846121;Internet;11775
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/20/15;;30/12/1899 21:32:24;3/20/15 21:32;1426847544;Internet;11776
1;5.0501E+12;-33,779333;HARBORD 22 WAINE ST;151,276901;NSW;3/20/15;;30/12/1899 22:20:00;3/20/15 22:20;1426850400;Internet;11777
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/20/15;;30/12/1899 22:22:29;3/20/15 22:22;1426850549;Internet;11778
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/20/15;;30/12/1899 22:46:04;3/20/15 22:46;1426851964;Internet;11779
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/20/15;;30/12/1899 22:47:10;3/20/15 22:47;1426852030;Internet;11780
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/20/15;;30/12/1899 22:59:45;3/20/15 22:59;1426852785;Internet;11781
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/20/15;;30/12/1899 23:03:54;3/20/15 23:03;1426853034;Internet;11782
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/21/15;;30/12/1899 1:45:06;3/21/15 1:45;1426862706;Internet;11783
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/21/15;;30/12/1899 2:03:35;3/21/15 2:03;1426863815;Internet;11784
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/21/15;;30/12/1899 2:37:38;3/21/15 2:37;1426865858;Internet;11785
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/21/15;;30/12/1899 3:20:32;3/21/15 3:20;1426868432;Internet;11786
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/21/15;;30/12/1899 4:51:58;3/21/15 4:51;1426873918;Internet;11787
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/21/15;;30/12/1899 4:52:35;3/21/15 4:52;1426873955;Internet;11788
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/21/15;;30/12/1899 4:53:46;3/21/15 4:53;1426874026;Internet;11789
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/21/15;;30/12/1899 5:18:25;3/21/15 5:18;1426875505;Internet;11790
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/21/15;;30/12/1899 6:21:06;3/21/15 6:21;1426879266;Internet;11791
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/21/15;;30/12/1899 6:31:51;3/21/15 6:31;1426879911;Internet;11792
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/21/15;;30/12/1899 6:33:12;3/21/15 6:33;1426879992;Internet;11793
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/21/15;;30/12/1899 6:35:37;3/21/15 6:35;1426880137;Internet;11794
1;5.0501E+12;-33,779333;HARBORD 22 WAINE ST;151,276901;NSW;3/21/15;;30/12/1899 7:00:57;3/21/15 7:00;1426881657;Internet;11795
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/21/15;;30/12/1899 7:07:58;3/21/15 7:07;1426882078;Internet;11796
1;5.0501E+12;-33,779333;HARBORD 22 WAINE ST;151,276901;NSW;3/21/15;;30/12/1899 7:44:28;3/21/15 7:44;1426884268;Internet;11797
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/21/15;;30/12/1899 7:49:22;3/21/15 7:49;1426884562;Internet;11798
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/21/15;;30/12/1899 7:55:01;3/21/15 7:55;1426884901;Internet;11799
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/21/15;;30/12/1899 7:55:30;3/21/15 7:55;1426884930;Internet;11800
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/21/15;;30/12/1899 7:56:46;3/21/15 7:56;1426885006;Internet;11801
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/21/15;;30/12/1899 8:21:24;3/21/15 8:21;1426886484;Internet;11802
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/21/15;;30/12/1899 8:34:09;3/21/15 8:34;1426887249;Internet;11803
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/21/15;;30/12/1899 8:41:27;3/21/15 8:41;1426887687;Internet;11804
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/21/15;;30/12/1899 8:42:22;3/21/15 8:42;1426887742;Internet;11805
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/21/15;;30/12/1899 8:46:18;3/21/15 8:46;1426887978;Internet;11806
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/21/15;;30/12/1899 8:59:02;3/21/15 8:59;1426888742;Internet;11807
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/21/15;;30/12/1899 9:07:58;3/21/15 9:07;1426889278;Internet;11808
1;5.0501E+12;-33,779333;HARBORD 22 WAINE ST;151,276901;NSW;3/21/15;;30/12/1899 9:10:23;3/21/15 9:10;1426889423;Internet;11809
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/21/15;;30/12/1899 9:11:53;3/21/15 9:11;1426889513;Internet;11810
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/21/15;;30/12/1899 9:14:48;3/21/15 9:14;1426889688;Internet;11811
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/21/15;;30/12/1899 9:17:48;3/21/15 9:17;1426889868;Internet;11812
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/21/15;;30/12/1899 9:22:24;3/21/15 9:22;1426890144;Internet;11814
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/21/15;;30/12/1899 9:24:17;3/21/15 9:24;1426890257;Internet;11815
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/21/15;;30/12/1899 9:27:19;3/21/15 9:27;1426890439;Internet;11816
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/21/15;;30/12/1899 13:24:52;3/21/15 13:24;1426904692;Internet;11817
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/21/15;;30/12/1899 17:54:53;3/21/15 17:54;1426920893;Internet;11818
1;5.0501E+12;-33,779333;HARBORD 22 WAINE ST;151,276901;NSW;3/21/15;;30/12/1899 19:47:20;3/21/15 19:47;1426927640;Internet;11819
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/21/15;;30/12/1899 19:47:32;3/21/15 19:47;1426927652;Internet;11820
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/21/15;;30/12/1899 19:47:37;3/21/15 19:47;1426927657;Internet;11821
1;5.0501E+12;-33,793648;BALGOWLAH VILLAGE SHOPPING CENTRE IBC;151,263934;NSW;3/21/15;;30/12/1899 19:50:45;3/21/15 19:50;1426927845;Internet;11822
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/21/15;;30/12/1899 20:03:31;3/21/15 20:03;1426928611;Internet;11823
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/21/15;;30/12/1899 23:45:35;3/21/15 23:45;1426941935;Internet;11824
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/21/15;;30/12/1899 23:51:42;3/21/15 23:51;1426942302;Internet;11825
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/21/15;;30/12/1899 23:56:30;3/21/15 23:56;1426942590;Internet;11826
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/22/15;;30/12/1899 0:19:07;3/22/15 0:19;1426943947;Internet;11827
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/22/15;;30/12/1899 1:44:02;3/22/15 1:44;1426949042;Internet;11828
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/22/15;;30/12/1899 2:05:58;3/22/15 2:05;1426950358;Internet;11829
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/22/15;;30/12/1899 2:42:54;3/22/15 2:42;1426952574;Internet;11830
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/22/15;;30/12/1899 2:54:08;3/22/15 2:54;1426953248;Internet;11831
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/22/15;;30/12/1899 2:56:48;3/22/15 2:56;1426953408;Internet;11832
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/22/15;;30/12/1899 2:57:01;3/22/15 2:57;1426953421;Internet;11833
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/22/15;;30/12/1899 3:01:28;3/22/15 3:01;1426953688;Internet;11834
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/22/15;;30/12/1899 3:13:05;3/22/15 3:13;1426954385;Internet;11835
1;5.0501E+12;-33,779333;HARBORD 22 WAINE ST;151,276901;NSW;3/22/15;;30/12/1899 12:18:11;3/22/15 12:18;1426987091;Internet;11838
1;50501015322ED;-33,87215;SYDNEY 131 YORK ST;151,20614;NSW;3/22/15;;30/12/1899 13:28:24;3/22/15 13:28;1426991304;Internet;11841
1;5050101532B23;-33,8841;CHIPPENDALE;151,20234;NSW;3/22/15;;30/12/1899 13:32:06;3/22/15 13:32;1426991526;Internet;11842
1;5050101532B23;-33,8841;CHIPPENDALE;151,20234;NSW;3/22/15;;30/12/1899 13:39:49;3/22/15 13:39;1426991989;Internet;11843
1;5050101532B23;-33,8841;CHIPPENDALE;151,20234;NSW;3/22/15;;30/12/1899 13:40:02;3/22/15 13:40;1426992002;Internet;11844
1;5050101532B23;-33,8841;CHIPPENDALE;151,20234;NSW;3/22/15;;30/12/1899 13:48:26;3/22/15 13:48;1426992506;Internet;11846
1;5050101532B23;-33,8841;CHIPPENDALE;151,20234;NSW;3/22/15;;30/12/1899 13:48:40;3/22/15 13:48;1426992520;Internet;11847
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/22/15;;30/12/1899 13:49:26;3/22/15 13:49;1426992566;Internet;11848
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/22/15;;30/12/1899 14:41:22;3/22/15 14:41;1426995682;Internet;11849
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/22/15;;30/12/1899 14:41:29;3/22/15 14:41;1426995689;Internet;11850
1;5.0501E+12;-33,78815;BALGOWLAH HAYES ST;151,26654;;3/22/15;91aba4a11359ff3af7902428d20cfa7e676c36e7;30/12/1899 14:41:45;3/22/15 14:41;1426995705;Phone;1528
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/22/15;;30/12/1899 14:47:13;3/22/15 14:47;1426996033;Internet;11851
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/22/15;;30/12/1899 18:46:36;3/22/15 18:46;1427010396;Internet;11852
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;3/22/15;;30/12/1899 19:01:44;3/22/15 19:01;1427011304;Internet;11853
