tree_id,tree_dbh,curb_loc,spc_common,status,health,root_stone,root_grate,root_other,trunk_wire,trnk_light,trnk_other,brch_light,brch_shoe,brch_other,postcode,nta,nta_name,latitude,longitude
135965,4,OnCurb,,Dead,,No,No,No,No,No,No,No,No,No,10035,MN34,East Harlem North,40.79756596,-73.93089483
112862,15,OnCurb,London planetree,Alive,Good,No,No,No,No,No,No,No,No,No,10011,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,40.7456333,-74.00343556
72182,22,OnCurb,London planetree,Alive,Fair,Yes,No,No,No,No,Yes,No,No,No,10029,MN33,East Harlem South,40.79356716,-73.94919215
144939,14,OffsetFromCurb,London planetree,Alive,Good,No,No,No,No,No,No,No,No,No,10025,MN12,Upper West Side,40.79239634,-73.97027271
144943,5,OnCurb,Amur maple,Alive,Good,No,No,No,No,No,No,No,No,No,10025,MN12,Upper West Side,40.79225559,-73.97000953
141199,11,OnCurb,London planetree,Alive,Good,No,No,No,No,No,No,No,No,No,10003,MN22,East Village,40.72991369,-73.98541755
115043,2,OnCurb,pin oak,Alive,Good,No,No,No,No,No,No,No,No,No,10003,MN21,Gramercy,40.7361185,-73.98810718
121627,19,OnCurb,red maple,Alive,Good,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.78855453,-73.97292164
144945,11,OnCurb,London planetree,Alive,Fair,Yes,No,No,No,No,No,No,No,No,10025,MN12,Upper West Side,40.79217945,-73.96982887
135964,3,OnCurb,,Dead,,No,No,No,No,No,No,No,No,No,10035,MN34,East Harlem North,40.79743464,-73.93057933
145188,2,OnCurb,,Dead,,No,No,No,No,No,No,No,No,No,10025,MN12,Upper West Side,40.79248441,-73.96886922
120861,3,OnCurb,,Dead,,No,No,No,No,No,No,No,No,No,10027,MN11,Central Harlem South,40.80814112,-73.94521447
135952,4,OffsetFromCurb,northern red oak,Alive,Good,No,No,No,No,No,No,No,No,No,10035,MN34,East Harlem North,40.8004395,-73.93163035
134852,6,OnCurb,,Dead,,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.78980803,-73.97225888
145797,5,OnCurb,London planetree,Alive,Poor,No,No,No,No,No,No,No,No,No,10035,MN34,East Harlem North,40.80016362,-73.94283495
126490,3,OnCurb,American elm,Alive,Good,Yes,No,No,No,No,No,No,No,No,10065,MN40,Upper East Side-Carnegie Hill,40.7680158,-73.96848986
89489,6,OnCurb,silver maple,Alive,Good,Yes,No,No,No,No,Yes,No,No,Yes,10024,MN12,Upper West Side,40.78300172,-73.98391767
139057,5,OnCurb,black cherry,Alive,Good,No,No,No,No,No,No,No,No,No,10027,MN03,Central Harlem North-Polo Grounds,40.81161908,-73.95047245
145795,4,OnCurb,London planetree,Alive,Good,No,No,No,No,No,No,No,No,No,10035,MN34,East Harlem North,40.80027469,-73.9427552
123602,11,OnCurb,hawthorn,Alive,Good,No,No,No,No,No,No,No,No,No,10065,MN40,Upper East Side-Carnegie Hill,40.76827608,-73.96588485
118890,9,OnCurb,ginkgo,Alive,Good,Yes,No,No,No,No,No,No,No,No,10002,MN28,Lower East Side,40.71629261,-73.98403753
123402,14,OnCurb,honeylocust,Alive,Good,No,Yes,No,No,No,No,No,No,No,10065,MN31,Lenox Hill-Roosevelt Island,40.76209526,-73.96580331
133930,5,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10025,MN12,Upper West Side,40.79183074,-73.96928305
133932,8,OnCurb,American linden,Alive,Good,No,No,No,No,No,No,No,No,No,10025,MN12,Upper West Side,40.79192668,-73.96950955
148572,11,OnCurb,honeylocust,Alive,Good,Yes,No,No,No,No,No,No,No,No,10026,MN11,Central Harlem South,40.79834106,-73.95099999
90345,3,OnCurb,ginkgo,Alive,Fair,No,No,No,No,No,No,No,No,No,10011,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,40.74491862,-73.99783238
141771,15,OnCurb,littleleaf linden,Alive,Good,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.78673298,-73.9750173
110600,3,OnCurb,littleleaf linden,Alive,Good,No,No,No,No,No,No,No,No,No,10029,MN33,East Harlem South,40.78805015,-73.95367664
72181,7,OnCurb,London planetree,Alive,Good,Yes,No,Yes,Yes,No,Yes,No,No,Yes,10029,MN33,East Harlem South,40.79350677,-73.94904791
118688,2,OnCurb,London planetree,Alive,Good,No,No,No,No,No,No,No,No,No,10001,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,40.74818977,-74.00153805
144947,13,OnCurb,London planetree,Alive,Fair,No,No,No,No,No,No,No,No,No,10025,MN12,Upper West Side,40.79208999,-73.96961664
132705,8,OnCurb,American elm,Alive,Good,No,No,No,No,No,No,No,No,No,10001,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,40.75584171,-74.00547983
111727,30,OnCurb,shingle oak,Alive,Good,Yes,No,Yes,No,No,No,No,No,Yes,10039,MN03,Central Harlem North-Polo Grounds,40.82494185,-73.93891233
125263,3,OnCurb,shingle oak,Alive,Good,No,No,No,No,No,No,No,No,Yes,10029,MN34,East Harlem North,40.79881652,-73.94382262
105982,3,OnCurb,magnolia,Alive,Good,No,No,No,No,No,No,No,No,No,10033,MN35,Washington Heights North,40.85525175,-73.93812747
120802,29,OnCurb,American elm,Alive,Good,Yes,No,Yes,No,No,No,No,No,No,83,MN33,East Harlem South,40.79624753,-73.94977676
120805,30,OffsetFromCurb,American elm,Alive,Good,Yes,No,Yes,No,No,No,No,No,No,83,MN33,East Harlem South,40.79654015,-73.9496028
136999,4,OnCurb,willow oak,Alive,Fair,No,No,No,No,No,No,No,No,No,10002,MN28,Lower East Side,40.71976869,-73.98311818
151877,6,OnCurb,American elm,Alive,Fair,No,No,No,No,No,No,No,No,No,10016,MN17,Midtown-Midtown South,40.74791842,-73.98355663
90349,6,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10011,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,40.74463101,-73.99714908
148872,13,OnCurb,London planetree,Alive,Fair,No,No,No,No,No,No,No,No,No,10026,MN11,Central Harlem South,40.7987775,-73.95008276
148871,16,OnCurb,London planetree,Alive,Fair,No,No,No,No,No,No,No,No,No,10026,MN11,Central Harlem South,40.79883405,-73.95021702
138620,6,OnCurb,ash,Alive,Fair,No,No,Yes,No,No,Yes,No,No,No,10027,MN11,Central Harlem South,40.80928783,-73.95495022
120803,28,OffsetFromCurb,American elm,Alive,Good,Yes,No,Yes,No,No,No,No,No,No,83,MN33,East Harlem South,40.79644122,-73.94967488
137615,6,OnCurb,London planetree,Alive,Good,No,No,No,No,No,No,No,No,No,10018,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,40.75544322,-73.99866848
140560,3,OnCurb,London planetree,Alive,Good,No,No,No,No,No,No,No,No,No,10025,MN09,Morningside Heights,40.80026689,-73.960195
123064,8,OnCurb,ginkgo,Alive,Good,No,Yes,No,No,No,No,No,No,No,10065,MN40,Upper East Side-Carnegie Hill,40.7633261,-73.96543593
133926,8,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10025,MN12,Upper West Side,40.79165195,-73.96886097
134787,11,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,Yes,No,No,Yes,10128,MN32,Yorkville,40.77804032,-73.94797562
123098,6,OnCurb,honeylocust,Alive,Good,Yes,No,No,No,No,No,No,No,No,10022,MN19,Turtle Bay-East Midtown,40.75992338,-73.96761102
152111,13,OnCurb,willow oak,Alive,Fair,Yes,No,No,No,No,No,No,No,No,10022,MN19,Turtle Bay-East Midtown,40.75311465,-73.96612695
152118,11,OnCurb,willow oak,Alive,Good,No,No,No,No,No,No,No,No,No,10022,MN19,Turtle Bay-East Midtown,40.75275771,-73.9652684
123434,8,OnCurb,crab apple,Alive,Good,No,No,No,No,No,No,No,No,No,10021,MN40,Upper East Side-Carnegie Hill,40.77218641,-73.9630278
145583,7,OnCurb,honeylocust,Alive,Good,Yes,No,No,No,No,No,No,No,No,10035,MN34,East Harlem North,40.80171159,-73.94345654
156383,23,OffsetFromCurb,London planetree,Alive,Good,Yes,Yes,No,No,No,No,No,No,No,10029,MN33,East Harlem South,40.78690293,-73.94721074
142249,4,OffsetFromCurb,London planetree,Alive,Poor,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.78947259,-73.97112773
133575,3,OnCurb,willow oak,Alive,Fair,No,No,No,No,No,No,No,No,No,10001,MN17,Midtown-Midtown South,40.7464476,-73.986128
138809,6,OnCurb,London planetree,Alive,Good,No,No,No,No,No,No,No,No,No,10023,MN14,Lincoln Square,40.77954499,-73.98611876
120804,23,OnCurb,American elm,Alive,Good,Yes,No,No,No,No,No,No,No,No,83,MN33,East Harlem South,40.79646556,-73.94961792
137616,7,OnCurb,London planetree,Alive,Good,No,No,No,No,No,No,No,No,No,10018,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,40.75565901,-73.99851036
138717,10,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10027,MN11,Central Harlem South,40.81027923,-73.95168529
156504,17,OnCurb,American linden,Alive,Good,No,No,No,No,No,No,No,No,Yes,10128,MN40,Upper East Side-Carnegie Hill,40.78343783,-73.95104476
153446,8,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10014,MN23,West Village,40.73841246,-74.00369441
138672,10,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10023,MN14,Lincoln Square,40.77929559,-73.98526762
138608,11,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10027,MN11,Central Harlem South,40.80891527,-73.95239373
122903,10,OnCurb,American linden,Alive,Fair,No,No,Yes,No,No,Yes,No,No,Yes,10022,MN19,Turtle Bay-East Midtown,40.76194008,-73.96932712
123435,3,OnCurb,crab apple,Alive,Good,No,No,No,No,No,No,No,No,No,10021,MN40,Upper East Side-Carnegie Hill,40.77215314,-73.96305163
152164,7,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10022,MN19,Turtle Bay-East Midtown,40.75435668,-73.96357642
90344,4,OnCurb,ginkgo,Alive,Poor,No,No,No,No,No,No,No,No,No,10011,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,40.74495795,-73.99792584
133664,3,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10017,MN20,Murray Hill-Kips Bay,40.7523692,-73.98156543
145579,5,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10035,MN34,East Harlem North,40.80147064,-73.94363325
138616,5,OnCurb,London planetree,Alive,Good,No,No,No,No,No,No,No,No,No,10027,MN11,Central Harlem South,40.80903073,-73.95434065
152114,12,OnCurb,willow oak,Alive,Good,Yes,No,No,No,No,No,No,No,No,10022,MN19,Turtle Bay-East Midtown,40.75297891,-73.96580044
134556,11,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10010,MN21,Gramercy,40.73873512,-73.9853889
152218,5,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10017,MN19,Turtle Bay-East Midtown,40.75351523,-73.96906359
152536,9,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10033,MN35,Washington Heights North,40.85244895,-73.93865221
121894,7,OnCurb,katsura tree,Alive,Fair,Yes,No,No,No,No,No,No,No,No,10039,MN03,Central Harlem North-Polo Grounds,40.82763637,-73.93755408
134559,12,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10010,MN21,Gramercy,40.73852702,-73.98553993
156651,5,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10025,MN12,Upper West Side,40.79186321,-73.96714589
156652,9,OnCurb,honeylocust,Alive,Fair,No,No,No,No,No,No,No,No,No,10025,MN12,Upper West Side,40.79189917,-73.96723115
122491,10,OnCurb,crab apple,Alive,Good,No,No,No,No,No,No,No,No,No,10028,MN40,Upper East Side-Carnegie Hill,40.77913826,-73.95797555
141861,18,OnCurb,honeylocust,Alive,Good,Yes,No,No,No,No,Yes,No,No,No,10019,MN15,Clinton,40.76306669,-73.99006568
141862,10,OnCurb,honeylocust,Alive,Good,No,No,Yes,No,No,Yes,No,No,No,10019,MN15,Clinton,40.76312198,-73.99019666
134779,7,OnCurb,ginkgo,Alive,Fair,No,No,No,No,No,No,No,No,Yes,10128,MN32,Yorkville,40.77753507,-73.94678026
138605,9,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10027,MN11,Central Harlem South,40.80904175,-73.95268968
131078,3,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10001,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,40.75410764,-73.99779066
156639,12,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10025,MN12,Upper West Side,40.79116795,-73.96549757
130900,7,OnCurb,American elm,Alive,Good,No,No,No,No,No,No,No,No,No,10001,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,40.75366452,-73.99920188
189411,6,OnCurb,,Dead,,No,No,No,No,No,No,No,No,No,10027,MN09,Morningside Heights,40.80792715,-73.95952587
134558,4,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10010,MN21,Gramercy,40.73860055,-73.98548656
151878,5,OnCurb,American elm,Alive,Good,No,No,No,No,No,No,No,No,No,10016,MN17,Midtown-Midtown South,40.74798494,-73.98371447
156390,29,OffsetFromCurb,London planetree,Alive,Good,No,No,No,No,No,No,No,No,No,10029,MN33,East Harlem South,40.78707483,-73.94761882
112473,11,OnCurb,littleleaf linden,Alive,Good,Yes,No,No,No,No,No,No,No,Yes,10028,MN32,Yorkville,40.77435951,-73.94959921
121897,3,OnCurb,littleleaf linden,Alive,Good,No,No,No,No,No,No,No,No,No,10039,MN03,Central Harlem North-Polo Grounds,40.82775572,-73.9378355
123482,5,OnCurb,crab apple,Alive,Good,No,No,No,No,No,No,No,No,No,10021,MN40,Upper East Side-Carnegie Hill,40.77149019,-73.96353037
138815,17,OnCurb,honeylocust,Alive,Fair,Yes,No,No,No,No,No,No,No,No,10023,MN14,Lincoln Square,40.77981188,-73.98674816
134778,12,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,Yes,10128,MN32,Yorkville,40.77746571,-73.94661617
152719,18,OnCurb,white ash,Alive,Good,Yes,No,No,No,No,No,No,No,No,10009,MN28,Lower East Side,40.72313265,-73.98045014
112418,10,OnCurb,green ash,Alive,Good,Yes,No,No,No,No,No,No,No,Yes,10028,MN32,Yorkville,40.77439004,-73.95102857
143001,7,OffsetFromCurb,crab apple,Alive,Good,No,No,No,No,No,No,No,No,No,10025,MN12,Upper West Side,40.79607119,-73.9708056
112474,11,OnCurb,honeylocust,Alive,Good,No,No,Yes,No,No,No,No,No,No,10028,MN32,Yorkville,40.77428169,-73.9494157
144379,5,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10018,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,40.75481712,-73.99510767
122066,12,OnCurb,ginkgo,Alive,Good,No,Yes,No,No,No,Yes,No,No,No,10021,MN31,Lenox Hill-Roosevelt Island,40.76854475,-73.95187751
134783,9,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,Yes,No,No,No,10128,MN32,Yorkville,40.77779196,-73.94738804
107594,4,OnCurb,American linden,Alive,Good,No,No,No,No,No,No,No,No,No,10026,MN11,Central Harlem South,40.80463057,-73.9519629
153654,8,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10018,MN17,Midtown-Midtown South,40.75133106,-73.98680458
156513,12,OnCurb,honeylocust,Alive,Fair,No,No,No,No,No,No,No,No,Yes,10128,MN40,Upper East Side-Carnegie Hill,40.78386941,-73.95206977
122489,9,OnCurb,crab apple,Alive,Good,No,No,No,No,No,No,No,No,No,10028,MN40,Upper East Side-Carnegie Hill,40.77921643,-73.95791826
156653,8,OnCurb,honeylocust,Alive,Fair,No,No,No,No,No,No,No,No,No,10025,MN12,Upper West Side,40.79193779,-73.96732272
156654,8,OnCurb,honeylocust,Alive,Fair,No,No,No,No,No,No,No,No,No,10025,MN12,Upper West Side,40.79197109,-73.96740166
143000,4,OnCurb,crab apple,Alive,Good,No,No,No,No,No,No,No,No,No,10025,MN12,Upper West Side,40.79605836,-73.97077573
140056,6,OnCurb,honeylocust,Alive,Fair,No,No,No,No,No,No,No,No,No,10023,MN14,Lincoln Square,40.77561496,-73.98262236
118392,2,OnCurb,littleleaf linden,Alive,Good,No,No,No,No,No,No,No,No,No,10011,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,40.74802394,-74.0030612
112419,5,OnCurb,littleleaf linden,Alive,Poor,Yes,No,No,No,No,No,No,No,Yes,10028,MN32,Yorkville,40.77448865,-73.95095726
122902,8,OnCurb,American linden,Alive,Fair,No,No,Yes,No,No,Yes,No,No,Yes,10022,MN19,Turtle Bay-East Midtown,40.76188826,-73.9692031
82977,2,OnCurb,'Schubert' chokecherry,Alive,Good,No,No,No,No,No,No,No,No,No,10128,MN32,Yorkville,40.78198386,-73.94980488
102344,6,OnCurb,'Schubert' chokecherry,Alive,Good,Yes,No,No,No,No,No,No,No,No,10009,MN22,East Village,40.72815087,-73.98124305
155440,8,OnCurb,littleleaf linden,Alive,Good,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.78497124,-73.97674305
141787,5,OnCurb,littleleaf linden,Alive,Good,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.78584671,-73.97291469
147689,9,OnCurb,honeylocust,Alive,Fair,No,No,Yes,No,No,No,No,No,Yes,10016,MN20,Murray Hill-Kips Bay,40.74301598,-73.98229755
157962,12,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.78814375,-73.97026634
130584,7,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10065,MN31,Lenox Hill-Roosevelt Island,40.76390726,-73.96260879
121785,7,OnCurb,littleleaf linden,Alive,Fair,No,Yes,No,No,No,No,No,No,No,10039,MN03,Central Harlem North-Polo Grounds,40.82434286,-73.94067818
99544,3,OnCurb,common hackberry,Alive,Fair,No,No,No,No,No,No,No,No,No,10032,MN36,Washington Heights South,40.8434457,-73.94291923
131025,4,OnCurb,American elm,Alive,Good,No,No,No,No,No,No,No,No,No,10001,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,40.75385315,-73.99766554
144946,14,OnCurb,London planetree,Alive,Fair,No,No,No,No,No,No,No,No,No,10025,MN12,Upper West Side,40.79214324,-73.96974297
107209,5,OnCurb,'Schubert' chokecherry,Alive,Good,No,No,No,No,No,No,No,No,No,10035,MN03,Central Harlem North-Polo Grounds,40.8081878,-73.94039788
76476,4,OnCurb,'Schubert' chokecherry,Alive,Good,No,No,No,No,No,No,No,No,No,10025,MN09,Morningside Heights,40.8055743,-73.96758786
122198,6,OnCurb,hawthorn,Alive,Good,No,No,No,No,No,No,No,No,No,10128,MN40,Upper East Side-Carnegie Hill,40.78423583,-73.95425013
133379,4,OnCurb,hawthorn,Alive,Good,No,No,No,No,No,No,No,No,No,10022,MN19,Turtle Bay-East Midtown,40.75890284,-73.97272581
119018,4,OnCurb,littleleaf linden,Alive,Good,No,No,No,No,No,No,No,No,No,10026,MN11,Central Harlem South,40.79920084,-73.94765537
139744,8,OnCurb,littleleaf linden,Alive,Fair,Yes,No,No,No,No,No,No,No,Yes,10026,MN11,Central Harlem South,40.8033798,-73.95709339
123230,12,OnCurb,littleleaf linden,Alive,Poor,Yes,No,No,No,No,No,No,No,Yes,10065,MN40,Upper East Side-Carnegie Hill,40.76389814,-73.96646949
130441,11,OnCurb,littleleaf linden,Alive,Fair,No,No,No,No,No,No,No,No,Yes,10028,MN32,Yorkville,40.77614513,-73.94708946
152212,3,OnCurb,littleleaf linden,Alive,Fair,No,No,No,No,No,No,No,No,No,10017,MN19,Turtle Bay-East Midtown,40.75317048,-73.96825101
118636,7,OffsetFromCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10002,MN27,Chinatown,40.71583592,-73.99608387
133937,11,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10025,MN12,Upper West Side,40.79226662,-73.97031207
148918,11,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,Yes,No,No,Yes,10065,MN31,Lenox Hill-Roosevelt Island,40.76239826,-73.95877529
156471,15,OnCurb,London planetree,Alive,Good,Yes,No,No,No,No,No,No,No,No,10029,MN33,East Harlem South,40.78950086,-73.9478514
145207,19,OffsetFromCurb,London planetree,Alive,Good,No,No,No,No,No,No,No,No,No,10128,MN32,Yorkville,40.77993449,-73.94401466
135933,3,OnCurb,London planetree,Alive,Fair,No,No,No,No,No,No,No,No,No,10037,MN34,East Harlem North,40.80839954,-73.93497648
123905,12,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,Yes,No,No,No,10011,MN23,West Village,40.73686965,-73.99797541
145582,5,OnCurb,honeylocust,Alive,Good,Yes,No,No,No,No,No,No,No,No,10035,MN34,East Harlem North,40.80165165,-73.9435005
144935,4,OnCurb,flowering dogwood,Alive,Poor,No,No,No,No,No,Yes,No,No,No,10025,MN12,Upper West Side,40.7925756,-73.97076878
114537,7,OnCurb,green ash,Alive,Good,No,No,No,No,No,No,No,No,No,10031,MN04,Hamilton Heights,40.8266668,-73.95023524
138770,9,OnCurb,green ash,Alive,Good,Yes,No,No,No,No,No,No,No,No,10027,MN11,Central Harlem South,40.80972919,-73.95432257
152131,10,OnCurb,ginkgo,Alive,Fair,No,No,No,No,No,No,No,No,No,10017,MN19,Turtle Bay-East Midtown,40.75304869,-73.96632422
118390,11,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10011,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,40.74813759,-74.00333241
146113,8,OnCurb,honeylocust,Alive,Good,Yes,No,No,No,No,No,No,No,No,10023,MN14,Lincoln Square,40.77811315,-73.98273015
156470,4,OnCurb,London planetree,Alive,Fair,No,No,No,No,No,No,No,No,No,10029,MN33,East Harlem South,40.7893955,-73.94760412
148613,18,OnCurb,London planetree,Alive,Fair,No,No,No,No,No,No,No,No,No,10026,MN11,Central Harlem South,40.79786122,-73.94957864
136998,5,OnCurb,willow oak,Alive,Good,No,No,No,No,No,No,No,No,No,10002,MN28,Lower East Side,40.71981306,-73.98326386
148580,10,OnCurb,honeylocust,Alive,Fair,Yes,No,No,No,No,No,No,No,No,10026,MN11,Central Harlem South,40.79792426,-73.9500061
148916,11,OnCurb,honeylocust,Alive,Fair,No,No,No,No,No,Yes,No,No,Yes,10065,MN31,Lenox Hill-Roosevelt Island,40.76252877,-73.95908545
134557,11,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10010,MN21,Gramercy,40.73868081,-73.98542831
141860,15,OnCurb,honeylocust,Alive,Good,Yes,No,No,No,No,No,No,No,No,10019,MN15,Clinton,40.76301926,-73.98995332
133637,16,OnCurb,American linden,Alive,Good,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.78943435,-73.97360266
112477,7,OnCurb,honeylocust,Alive,Good,No,Yes,Yes,No,No,No,No,No,No,10028,MN32,Yorkville,40.77408863,-73.94896038
142243,11,OffsetFromCurb,London planetree,Alive,Good,Yes,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.7899656,-73.97230333
142443,10,OnCurb,American elm,Alive,Good,No,No,No,No,No,No,No,No,No,10025,MN09,Morningside Heights,40.80275062,-73.967662
148868,14,OnCurb,London planetree,Alive,Fair,No,No,No,No,No,Yes,No,No,No,10026,MN11,Central Harlem South,40.79900542,-73.95062391
123390,13,OnCurb,London planetree,Alive,Good,Yes,No,No,No,No,No,No,No,No,10065,MN31,Lenox Hill-Roosevelt Island,40.76166481,-73.96478132
156382,25,OffsetFromCurb,London planetree,Alive,Good,No,No,No,No,No,No,No,No,No,10029,MN33,East Harlem South,40.78686102,-73.94711125
126191,2,OnCurb,American hophornbeam,Alive,Good,No,No,No,No,No,No,No,No,No,10001,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,40.74996348,-74.00353155
138669,18,OnCurb,London planetree,Alive,Good,No,No,No,No,No,No,No,No,No,10023,MN14,Lincoln Square,40.77943671,-73.98560315
152116,6,OnCurb,honeylocust,Alive,Fair,No,No,No,No,No,No,No,No,No,10022,MN19,Turtle Bay-East Midtown,40.75287831,-73.96555849
141203,14,OnCurb,honeylocust,Alive,Good,Yes,No,No,No,No,No,No,No,No,10003,MN22,East Village,40.73012974,-73.98592842
134849,9,OnCurb,honeylocust,Alive,Good,Yes,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.7896312,-73.9718387
122001,3,OnCurb,American hophornbeam,Alive,Good,No,No,No,No,No,No,No,No,No,10025,MN09,Morningside Heights,40.80098363,-73.96506531
133665,3,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10017,MN20,Murray Hill-Kips Bay,40.7522714,-73.98163566
151879,2,OnCurb,American linden,Alive,Good,No,No,No,No,No,No,No,No,No,10016,MN17,Midtown-Midtown South,40.74804813,-73.98386442
118637,6,OffsetFromCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10002,MN27,Chinatown,40.71583361,-73.99603435
148578,10,OnCurb,honeylocust,Alive,Good,Yes,No,No,No,No,No,No,No,No,10026,MN11,Central Harlem South,40.79804865,-73.95030272
133577,7,OnCurb,ginkgo,Alive,Good,No,No,No,Yes,No,No,No,No,No,10018,MN17,Midtown-Midtown South,40.75228795,-73.984142
152161,9,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10022,MN19,Turtle Bay-East Midtown,40.7544751,-73.96385656
156512,7,OnCurb,honeylocust,Alive,Fair,No,No,No,No,No,No,No,No,Yes,10128,MN40,Upper East Side-Carnegie Hill,40.78380211,-73.95190994
133578,6,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10018,MN17,Midtown-Midtown South,40.75226063,-73.98407774
133635,15,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.78915552,-73.9738034
138917,6,OnCurb,honeylocust,Alive,Good,Yes,No,No,No,No,No,No,No,No,10027,MN09,Morningside Heights,40.81104874,-73.95303295
119163,5,OnCurb,'Schubert' chokecherry,Alive,Poor,No,No,No,No,No,No,No,No,No,10026,MN11,Central Harlem South,40.8036247,-73.94568147
73046,4,OnCurb,'Schubert' chokecherry,Alive,Good,No,No,No,No,No,No,No,No,No,10011,MN23,West Village,40.73616282,-73.99629239
152112,14,OnCurb,willow oak,Alive,Fair,No,No,No,No,No,No,No,No,No,10022,MN19,Turtle Bay-East Midtown,40.7530712,-73.96602245
123389,12,OnCurb,London planetree,Alive,Good,Yes,No,No,No,No,No,No,No,No,10065,MN31,Lenox Hill-Roosevelt Island,40.76163542,-73.96471154
156388,28,OffsetFromCurb,London planetree,Alive,Good,No,No,No,No,No,No,No,No,No,10029,MN33,East Harlem South,40.78703145,-73.94751585
141709,11,OnCurb,London planetree,Alive,Fair,No,No,No,No,No,No,No,No,No,10019,MN15,Clinton,40.76289549,-73.99130632
153679,7,OnCurb,ginkgo,Alive,Fair,No,No,No,No,Yes,No,Yes,No,No,10018,MN17,Midtown-Midtown South,40.75159938,-73.98748526
137400,11,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10018,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,40.75437563,-73.99542852
134560,6,OnCurb,ginkgo,Alive,Fair,No,No,No,No,No,No,No,No,Yes,10010,MN21,Gramercy,40.73847512,-73.9855776
